fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url
2025-11-29 17:50:59;Santiago;departamento;Carmen 339;2314;CLF;1 a 2 dormitorios;1 a 2 baños;19 - 47 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 19 - 47 m² útiles;Carmen 339, Santa Isabel, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Almagro Carrera Iv;2840;CLF;1 a 3 dormitorios;1 a 2 baños;37 - 86 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 37 - 86 m² útiles;José Miguel Carrera 699, Ejército - Toesca, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Edificio Parque;1920;CLF;Estudio a 2 dormitorios;1 a 2 baños;25 - 62 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 25 - 62 m² útiles;Capitán Wood 1850, Santiago Centro, Santiago, Chile, Parque O'Higgins, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Sinergía Vicuña Edificio C;2345;CLF;1 a 2 dormitorios;1 a 2 baños;35 - 57 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 35 - 57 m² útiles;Franklin 200, Bogotá - Sierra Bella, Santiago;
2025-11-29 17:50:59;Santiago;departamento;San Ignacio;2245;CLF;1 a 2 dormitorios;1 a 2 baños;21 - 52 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 21 - 52 m² útiles;San Ignacio 270, Dieciocho, Santiago;
2025-11-29 17:50:59;Santiago;departamento;276santiago ;1977;CLF;Estudio a 2 dormitorios;1 baño;24 - 44 m² útiles;Estudio a 2 dormitorios | 1 baño | 24 - 44 m² útiles;Av. Libertador Bernardo O´higgins 2488, Barrio República, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Eco España;2190;CLF;Estudio a 2 dormitorios;1 a 2 baños;28 - 58 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 28 - 58 m² útiles;Domeyko 2505, Barrio República, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Domeyko;2434;CLF;1 a 2 dormitorios;1 a 2 baños;23 - 52 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 23 - 52 m² útiles;Domeyko 2055, Santiago, Chile, Ejército - Toesca, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Jofre;2727;CLF;1 a 2 dormitorios;1 a 2 baños;21 - 47 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 21 - 47 m² útiles;Gral. Jofré 135, Santiago, Santa Isabel, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Edificio Ciudadano Prat;2816;CLF;1 a 2 dormitorios;1 a 2 baños;24 - 53 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 24 - 53 m² útiles;Arturo Prat 264, Bulnes, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Carmen Root;2345;CLF;1 a 2 dormitorios;1 a 2 baños;28 - 52 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 28 - 52 m² útiles;Root 555, Santa Isabel, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Rosas 1444;2505;CLF;1 a 2 dormitorios;1 a 2 baños;29 - 55 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 29 - 55 m² útiles;Rosas 1438, Santiago, Centro Histórico De Santiago, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Diagonal Vicuña;3012;CLF;1 a 2 dormitorios;1 a 2 baños;28 - 56 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 28 - 56 m² útiles;Sta. Elena 2000, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Edificio M-now - Santiago;2268;CLF;1 a 2 dormitorios;1 a 2 baños;23 - 48 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 23 - 48 m² útiles;Mapocho Esquina Herrera, Parque Los Reyes, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Zenteno;2576;CLF;1 a 2 dormitorios;1 a 2 baños;33 - 47 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 33 - 47 m² útiles;Zenteno 860, San Diego, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Edificio Pedro De La Barra - Rvc;2918;CLF;1 a 2 dormitorios;1 a 2 baños;31 - 61 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 31 - 61 m² útiles;Pedro De La Barra 1732, Santiago, Parque Los Reyes, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Balmaceda 2500 - Boetsch;2609;CLF;Estudio a 3 dormitorios;1 a 2 baños;25 - 66 m² útiles;Estudio a 3 dormitorios | 1 a 2 baños | 25 - 66 m² útiles;Av. Pdte. Balmaceda 2500, Santiago, Parque Los Reyes, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Edificio Bordevivo - Norte Verde;4430;CLF;2 dormitorios;2 baños;44 m² útiles;2 dormitorios | 2 baños | 44 m² útiles;San Isidro 513, Santiago, Santa Isabel, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Edificio Atelier Prat;2299;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Arturo Prat 1756, Santiago, Parque O'Higgins, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Corte Suprema 196;3855;CLF;2 dormitorios;2 baños;47 m² útiles;2 dormitorios | 2 baños | 47 m² útiles;Corte Suprema 196, Santiago, Bulnes, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Edificio Pedro De La Barra;2626;CLF;1 a 2 dormitorios;1 a 2 baños;31 - 61 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 31 - 61 m² útiles;Pedro De La Barra 1732, Parque Los Reyes, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Mirador San Pablo;2120;CLF;Estudio a 2 dormitorios;1 a 2 baños;23 - 48 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 23 - 48 m² útiles;Juan Martínez De Rozas 2938, Santiago, Parque Los Reyes, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Vista Bulnes;2780;CLF;1 dormitorio;1 baño;26 - 31 m² útiles;1 dormitorio | 1 baño | 26 - 31 m² útiles;Cóndor 1152, Santiago, Parque Almagro, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Santa Elena 1670 Mbi;3022;CLF;1 a 2 dormitorios;1 a 2 baños;30 - 50 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 30 - 50 m² útiles;Sta. Elena 1670, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Mapocho 2880;2260;CLF;1 a 2 dormitorios;1 a 2 baños;32 - 48 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 32 - 48 m² útiles;Av. Mapocho 2880, Santiago, Parque Los Reyes, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Santa Rosa 1350;2307;CLF;1 a 2 dormitorios;1 a 2 baños;19 - 66 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 19 - 66 m² útiles;Santa Rosa 1350, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Vicuña Mackenna 2189;2800;CLF;1 a 2 dormitorios;1 a 2 baños;33 - 53 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 33 - 53 m² útiles;Av. Vicuña Mackenna 2189, Santiago, San Joaquín, Santiago;
2025-11-29 17:50:59;Santiago;departamento;Edificio Victoria;2990;CLF;1 a 2 dormitorios;1 a 2 baños;28 - 57 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 28 - 57 m² útiles;Huérfanos 801, Santiago, Centro Histórico De Santiago, Santiago;
2025-11-29 17:50:59;Santiago;departamento;131wood;1697;CLF;Estudio a 2 dormitorios;1 a 2 baños;23 - 62 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 23 - 62 m² útiles;Capitán Wood 2041, Parque O'Higgins, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Do Apartments;2437;CLF;Estudio a 3 dormitorios;1 a 3 baños;27 - 74 m² útiles;Estudio a 3 dormitorios | 1 a 3 baños | 27 - 74 m² útiles;Diez De Julio 1500, Parque Almagro, Santiago;
2025-11-29 17:51:22;Santiago;departamento; Curicó 77;2578;CLF;1 a 2 dormitorios;1 a 2 baños;21 - 48 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 21 - 48 m² útiles;Curicó 77, Santiago, Santa Isabel, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Ñuble;2450;CLF;1 a 2 dormitorios;1 a 2 baños;28 - 65 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 28 - 65 m² útiles;Av. Vicuña Mackenna 1885, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Miraflores 476;2685;CLF;1 a 2 dormitorios;1 a 2 baños;26 - 52 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 26 - 52 m² útiles;Miraflores 476, Centro Histórico De Santiago, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Marín 443;2458;CLF;1 a 2 dormitorios;1 a 2 baños;32 - 56 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 32 - 56 m² útiles;Marín 443, Santa Isabel, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Balmaceda 2500;2154;CLF;Estudio a 3 dormitorios;1 a 2 baños;25 - 66 m² útiles;Estudio a 3 dormitorios | 1 a 2 baños | 25 - 66 m² útiles;Presidente Balmaceda 2500, Parque Los Reyes, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Toesca 2145;2331;CLF;Estudio a 2 dormitorios;1 a 2 baños;24 - 44 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 24 - 44 m² útiles;Toesca 2145, Barrio República, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Live Plus +;3489;CLF;Estudio a 1 dormitorios;1 baño;23 - 35 m² útiles;Estudio a 1 dormitorios | 1 baño | 23 - 35 m² útiles;José Miguel Carrera 86, Ejército - Toesca, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Vive Domeyko;2285;CLF;1 a 2 dormitorios;1 a 2 baños;23 - 55 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 23 - 55 m² útiles;Avenida España 702, Santiago, Chile, Barrio República, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Vive Barroso;2540;CLF;1 a 2 dormitorios;1 a 2 baños;22 - 51 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 22 - 51 m² útiles;Almi, Barrio Brasil, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Quintavista - Norte Verde;2828;CLF;Estudio a 1 dormitorios;1 baño;27 - 34 m² útiles;Estudio a 1 dormitorios | 1 baño | 27 - 34 m² útiles;Santo Domingo 3810, Santiago, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Parque Panamá - Norte Verde;2863;CLF;Estudio a 1 dormitorios;1 baño;22 - 33 m² útiles;Estudio a 1 dormitorios | 1 baño | 22 - 33 m² útiles;Juan Martínez De Rozas 2262, Santiago, Parque Los Reyes, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Angamos;2789;CLF;1 dormitorio;1 baño;31 m² útiles;1 dormitorio | 1 baño | 31 m² útiles;General Jofré 376, Santiago, Chile, Santa Isabel, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Quintavista;2412;CLF;Estudio a 1 dormitorios;1 baño;27 - 34 m² útiles;Estudio a 1 dormitorios | 1 baño | 27 - 34 m² útiles;Santo Domingo 3810, Santiago, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Origen Atacama;2531;CLF;Estudio a 2 dormitorios;1 a 2 baños;22 - 48 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 22 - 48 m² útiles;Maipú 1196, Santiago, Parque Los Reyes, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Neo Art;4428;CLF;2 dormitorios;2 baños;56 - 57 m² útiles;2 dormitorios | 2 baños | 56 - 57 m² útiles;Eleuterio Ramirez 1427, Parque Almagro, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Bordevivo;2886;CLF;1 a 2 dormitorios;1 a 2 baños;30 - 44 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 30 - 44 m² útiles;San Isidro 513, Santiago, Santa Isabel, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Padre Orellana;2862;CLF;1 a 2 dormitorios;1 a 2 baños;38 - 53 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 38 - 53 m² útiles;Padre Orellana 1308, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Concepto Best Site - Imagina;2700;CLF;1 dormitorio;1 baño;32 - 49 m² útiles;1 dormitorio | 1 baño | 32 - 49 m² útiles;Av. Rosas 1220, Centro Histórico De Santiago, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Parque Panamá;2513;CLF;Estudio a 2 dormitorios;1 a 2 baños;22 - 50 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 22 - 50 m² útiles;Juan Martínez De Rozas 2262, Santiago, Parque Los Reyes, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio San Pablo;2845;CLF;1 a 2 dormitorios;1 baño;33 - 45 m² útiles;1 a 2 dormitorios | 1 baño | 33 - 45 m² útiles;Av. San Pablo & Avenida Manuel Rodríguez, Santiago, Chile, Barrio Brasil, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Barrio Zenteno;2504;CLF;1 a 3 dormitorios;1 a 2 baños;31 - 59 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 31 - 59 m² útiles;Zenteno 1276, Parque O'Higgins, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Link Sm;2680;CLF;1 a 2 dormitorios;1 a 2 baños;27 - 58 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 27 - 58 m² útiles;San Martín 970, Santiago, Centro Histórico De Santiago, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Arquitecto Toesca;2720;CLF;Estudio a 2 dormitorios;1 a 2 baños;33 - 60 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 33 - 60 m² útiles;Toesca 2576, Santiago, Barrio República, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Amunátegui;3014;CLF;2 dormitorios;2 baños;60 - 66 m² útiles;2 dormitorios | 2 baños | 60 - 66 m² útiles;Amunátegui 866, Centro Histórico De Santiago, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Living Town;3112;CLF;1 a 2 dormitorios;1 a 2 baños;29 - 48 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 29 - 48 m² útiles;Eyzaguirre 590, Santiago, Barrio Diez De Julio, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Parque Del Sur;1880;CLF;1 dormitorio;1 baño;18 - 32 m² útiles;1 dormitorio | 1 baño | 18 - 32 m² útiles;General González Balcarce 2020, Parque O'Higgins, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Rondizzoni;3023;CLF;1 a 2 dormitorios;1 a 2 baños;31 - 46 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 31 - 46 m² útiles;San Ignacio De Loyola 1801, Santiago, Parque O'Higgins, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Yungay;1957;CLF;1 a 3 dormitorios;1 a 2 baños;27 - 62 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 27 - 62 m² útiles;Calle Yungay 2570, Parque Los Reyes, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Tocornal;2150;CLF;Estudio a 3 dormitorios;1 a 2 baños;28 - 67 m² útiles;Estudio a 3 dormitorios | 1 a 2 baños | 28 - 67 m² útiles;Tocornal 636, Santa Isabel, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Compañia;2153;CLF;Estudio a 2 dormitorios;1 a 2 baños;23 - 50 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 23 - 50 m² útiles;Compañía De Jesús 1735, Barrio Brasil, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Eco Arauco;2249;CLF;1 a 2 dormitorios;1 a 2 baños;34 - 51 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 34 - 51 m² útiles;San Diego 2044, Santiago, Franklin - Biobío, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Punto Arq Barrio Hípico;1782;CLF;1 a 2 dormitorios;1 a 2 baños;20 - 43 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 20 - 43 m² útiles;Abate Molina 590, Santiago, Barrio República, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Eco Espacios;2624;CLF;Estudio a 2 dormitorios;1 a 2 baños;28 - 50 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 28 - 50 m² útiles;Maimónides 551, Santiago, Chile, Santa Isabel, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Tarapacá 1140;2133;CLF;Estudio a 2 dormitorios;1 a 2 baños;24 - 49 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 24 - 49 m² útiles;Tarapacá 1140, Bulnes, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Santa Victoria 155;3047;CLF;1 a 3 dormitorios;1 a 3 baños;31 - 98 m² útiles;1 a 3 dormitorios | 1 a 3 baños | 31 - 98 m² útiles;Sta Victoria 155, Santa Isabel, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Centro Oriente;2240;CLF;Estudio a 2 dormitorios;1 a 2 baños;22 - 52 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 22 - 52 m² útiles;Pasaje Vicuña Mackenna 669, Barrio Diez De Julio, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Distrito Bustamante;2788;CLF;Estudio a 2 dormitorios;1 a 2 baños;22 - 58 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 22 - 58 m² útiles;General Jofré 56, Santiago, Chile, Santa Isabel, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Claudio Gay 2534;1990;CLF;1 a 2 dormitorios;1 a 2 baños;20 - 51 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 20 - 51 m² útiles;Claudio Gay, Santiago, Barrio República, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Lira 157;2475;CLF;1 a 2 dormitorios;1 a 2 baños;32 - 49 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 32 - 49 m² útiles;Lira 157, Santa Isabel, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Mosaic Art;2950;CLF;1 a 2 dormitorios;1 a 2 baños;33 - 50 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 33 - 50 m² útiles;Arturo Prat 565, San Diego, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Eleuterio Ramírez 645;2616;CLF;Estudio a 2 dormitorios;1 a 2 baños;28 - 53 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 28 - 53 m² útiles;Eleuterio Ramírez 645, Santa Isabel, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Move;3289;CLF;1 a 2 dormitorios;1 a 2 baños;36 - 51 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 36 - 51 m² útiles;Franklin 318, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Edificio Plaza Lira;2832;CLF;1 a 2 dormitorios;1 a 2 baños;33 - 48 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 33 - 48 m² útiles;Sta Victoria 382, Santiago, Santa Isabel, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Distrito Barroso;2993;CLF;1 a 2 dormitorios;1 a 2 baños;33 - 57 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 33 - 57 m² útiles;Rosas 1777, Barrio Brasil, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Bello Departamento Con Vista Privilegiada Al Parque Forestal;15600;CLF;4 dormitorios;3 baños;243 m² útiles;4 dormitorios | 3 baños | 243 m² útiles;Ismael Valdés Vergara 296, Santiago, Barrio Lastarria, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Depto. 1d/1b Y Bodega, Santa Isabel, Metro Almagro, Santiago;2230;CLF;1 dormitorio;1 baño;31 m² útiles;1 dormitorio | 1 baño | 31 m² útiles;Santa Isabel, Metro Almagro, Santiago, San Diego, Santiago;
2025-11-29 17:51:22;Santiago;departamento;Oportunidad Departamento 1d+1b Parque Bustamante;1690;CLF;1 dormitorio;1 baño;37 m² útiles;1 dormitorio | 1 baño | 37 m² útiles;Argomedo 65, Santiago, Santa Isabel, Santiago;
2025-11-29 17:51:31;Santiago;departamento;Depto En Venta De 3 Dorm. En Santiago / Estacionamiento Y Bd;3200;CLF;3 dormitorios;2 baños;64 m² útiles;3 dormitorios | 2 baños | 64 m² útiles;LORD COCHRANE / ELEUTERIO RAMIREZ / ESTAC. Y BODEGA, Parque Almagro, Santiago;
2025-11-29 17:51:31;Santiago;departamento;Departamento En Venta En Santiago;97500000;CLP;2 dormitorios;2 baños;60 m² útiles;2 dormitorios | 2 baños | 60 m² útiles;San Martín 83, Santiago, Santiago;
2025-11-29 17:51:31;Santiago;departamento;Invierte O Vive En Un Sector Privilegiado;2200;CLF;1 dormitorio;1 baño;36 m² útiles;1 dormitorio | 1 baño | 36 m² útiles;SANTO DOMINGO, 600 - 900, Centro Histórico De Santiago, Santiago;
2025-11-29 17:51:31;Santiago;departamento;Vista Panorámica En En Centro De Santiago;2690;CLF;2 dormitorios;1 baño;52 m² útiles;2 dormitorios | 1 baño | 52 m² útiles;Santa Rosa, 1 - 300, San Diego, Santiago;
2025-11-29 17:51:31;Santiago;departamento;Vista Panorámica Depto 2 D + 2 B Con Estac. Y Bod.;2690;CLF;2 dormitorios;2 baños;55 m² útiles;2 dormitorios | 2 baños | 55 m² útiles;San Ignacio De Loyola, 0, Parque O'Higgins, Santiago;
2025-11-29 17:51:31;Santiago;departamento;Oportunidad! Lindo Dpto 2 Dorm A Pasos Del Metro;1790;CLF;2 dormitorios;1 baño;59 m² útiles;2 dormitorios | 1 baño | 59 m² útiles;Paseo Bulnes / Tarapacá, 0, Santiago;
2025-11-29 17:51:31;Santiago;departamento;Fray Camilo Con Jofre - Metro Bustamante;2690;CLF;2 dormitorios;1 baño;51 m² útiles;2 dormitorios | 1 baño | 51 m² útiles;Fray Camilo Henríquez 180, Santiago, Santa Isabel, Santiago;
