fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url
2025-11-29 17:49:50;Ñuñoa;departamento;Campvs 80;3318;CLF;1 a 3 dormitorios;1 a 2 baños;30 - 93 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 30 - 93 m² útiles;Campo De Deportes 80, Metro Ñuñoa, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Nueva Gales;4990;CLF;1 a 3 dormitorios;1 a 2 baños;43 - 92 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 43 - 92 m² útiles;Beethoven 5396, Diego De Almagro, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Quartz;3591;CLF;1 a 2 dormitorios;1 a 2 baños;31 - 47 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 31 - 47 m² útiles;Juan Sabaj 15, Esq. Irarrázaval, Plaza Egaña, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Vicuña Mackena 1432;2695;CLF;1 a 2 dormitorios;1 a 2 baños;29 - 54 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 29 - 54 m² útiles;Av. Vicuña Mackenna 1432, Parque San Eugenio - Metro Ñuble, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Irarrázaval Aldunate;3450;CLF;1 a 2 dormitorios;1 a 2 baños;26 - 56 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 26 - 56 m² útiles;Av. Irarrázaval & Alcalde Carlos Aldunate, Metro Ñuñoa, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Parque Jardín;4442;CLF;2 a 3 dormitorios;1 a 3 baños;46 - 91 m² útiles;2 a 3 dormitorios | 1 a 3 baños | 46 - 91 m² útiles;Coventry 47, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Guillermo Mann 1401;2996;CLF;1 a 2 dormitorios;1 a 2 baños;31 - 55 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 31 - 55 m² útiles;Guillermo Mann 1401, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Marathón;2459;CLF;1 a 2 dormitorios;1 a 2 baños;25 - 63 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 25 - 63 m² útiles;Av. Marathón 1989, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Exequiel 877;4900;CLF;2 a 3 dormitorios;2 a 3 baños;65 - 84 m² útiles;2 a 3 dormitorios | 2 a 3 baños | 65 - 84 m² útiles;Exequiel Figueroa 877, Diagonal Oriente, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Parque De Araya;2730;CLF;Estudio a 2 dormitorios;1 a 2 baños;28 - 58 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 28 - 58 m² útiles;Rodrigo De Araya 1600, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Socovesa Avellanos;3870;CLF;2 dormitorios;2 baños;49 - 54 m² útiles;2 dormitorios | 2 baños | 49 - 54 m² útiles;Nelson 2040, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Vicuña Mackenna 1194;4355;CLF;2 dormitorios;2 baños;60 - 62 m² útiles;2 dormitorios | 2 baños | 60 - 62 m² útiles;Vicuña Mackenna 1194, Parque San Eugenio - Metro Ñuble, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Socovesa Marathon;2990;CLF;1 a 3 dormitorios;1 a 2 baños;35 - 74 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 35 - 74 m² útiles;Av. Marathón 1943, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Copper;3089;CLF;1 a 2 dormitorios;1 a 2 baños;32 - 50 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 32 - 50 m² útiles;Zañartu 1287, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Los Leones Ñuñoa;4367;CLF;1 a 2 dormitorios;1 a 2 baños;42 - 120 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 42 - 120 m² útiles;Gral. José Artigas 3082, Ñuñoa, Plaza Ñuñoa, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Pedro Rico 5525;4000;CLF;1 a 2 dormitorios;1 a 2 baños;37 - 58 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 37 - 58 m² útiles;Pedro Rico 5525, Ñuñoa, Chile, Diagonal Oriente, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Guillermo Mann;3120;CLF;1 a 2 dormitorios;1 a 2 baños;30 - 50 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 30 - 50 m² útiles;Guillermo Mann 1751, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;252marathon;2856;CLF;1 a 3 dormitorios;1 a 2 baños;36 - 78 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 36 - 78 m² útiles;Zañartu 1905, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento; Igrow Zañartu;3074;CLF;2 a 3 dormitorios;1 a 2 baños;45 - 67 m² útiles;2 a 3 dormitorios | 1 a 2 baños | 45 - 67 m² útiles;Zañartu 2801, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Isacorp Castillo Velasco;4400;CLF;1 a 3 dormitorios;1 a 3 baños;38 - 76 m² útiles;1 a 3 dormitorios | 1 a 3 baños | 38 - 76 m² útiles;Eduardo Castillo Velasco 2530, Metro Ñuñoa, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Isacorp Dublé Almeyda;3082;CLF;Estudio a 3 dormitorios;1 a 2 baños;25 - 70 m² útiles;Estudio a 3 dormitorios | 1 a 2 baños | 25 - 70 m² útiles;Campo De Deportes 100, Metro Ñuñoa, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Ñuñoa Zañartu;2778;CLF;1 a 2 dormitorios;1 a 2 baños;31 - 54 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 31 - 54 m² útiles;Zañartu 1680, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Hernán Cortés;4190;CLF;1 a 3 dormitorios;1 a 3 baños;32 - 90 m² útiles;1 a 3 dormitorios | 1 a 3 baños | 32 - 90 m² útiles;Hernán Cortés 2558, Metro Ñuñoa, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Green;4343;CLF;1 a 3 dormitorios;1 a 2 baños;41 - 97 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 41 - 97 m² útiles;Diag. Ote. 5273, Diagonal Oriente, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Andes Ñuñoa;3847;CLF;1 a 2 dormitorios;1 a 2 baños;32 - 45 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 32 - 45 m² útiles;Capitán Orella 2575, Metro Ñuñoa, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Moller Zañartu 1179;2454;CLF;Estudio a 2 dormitorios;1 a 2 baños;24 - 57 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 24 - 57 m² útiles;Zañartu 1179, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Ñuñoa View;2900;CLF;1 a 2 dormitorios;1 a 2 baños;34 - 48 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 34 - 48 m² útiles;San Eugenio 510, Parque San Eugenio - Metro Ñuble, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Casa Bustamante;2691;CLF;Estudio a 2 dormitorios;1 a 2 baños;28 - 52 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 28 - 52 m² útiles;Gral. Bustamante 1007, Metro Irarrázaval, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Manuel De Salas 587;4299;CLF;Estudio a 2 dormitorios;1 a 2 baños;31 - 76 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 31 - 76 m² útiles;Manuel De Salas 587, Plaza Ñuñoa, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Terra;3484;CLF;1 a 3 dormitorios;1 a 2 baños;34 - 65 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 34 - 65 m² útiles;José Pedro Alessandri 1363, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Seminario 775;3456;CLF;1 a 2 dormitorios;1 a 2 baños;35 - 50 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 35 - 50 m² útiles;Seminario 775, Metro Irarrázaval, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Simón Bolívar 5520;5828;CLF;1 dormitorio;1 baño;39 - 51 m² útiles;1 dormitorio | 1 baño | 39 - 51 m² útiles;Av. Simón Bolívar 5520, Ñuñoa, Chile, Metro Simón Bolivar, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Vintage;2575;CLF;1 a 2 dormitorios;1 a 2 baños;32 - 51 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 32 - 51 m² útiles;Nelson 1825, Entre Zañartu Y Los Alerces, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Los Alerces 2222;3102;CLF;1 a 3 dormitorios;1 a 2 baños;39 - 79 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 39 - 79 m² útiles;Los Alerces 2222, Estadio Nacional, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Byte;2533;CLF;Estudio a 2 dormitorios;1 a 2 baños;25 - 54 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 25 - 54 m² útiles;Diag. Vicuña Mackenna 2632, Ñuñoa, Santiago, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Orange Cauquenes;5458;CLF;2 a 3 dormitorios;2 baños;57 - 87 m² útiles;2 a 3 dormitorios | 2 baños | 57 - 87 m² útiles;Cauquenes 108, Plaza Egaña, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Bremen;5000;CLF;1 a 2 dormitorios;1 a 2 baños;40 - 71 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 40 - 71 m² útiles;Bremen 1730, Diego De Almagro, Ñuñoa;
2025-11-29 17:49:50;Ñuñoa;departamento;New Egaña;4246;CLF;1 a 2 dormitorios;1 a 2 baños;39 - 62 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 39 - 62 m² útiles;Av. Américo Vespucio 291, Plaza Egaña, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Guillermo Mann 1305;2790;CLF;1 a 3 dormitorios;1 a 2 baños;34 - 72 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 34 - 72 m² útiles;Guillermo Mann 1305, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Mind;4203;CLF;1 dormitorio;1 baño;35 - 43 m² útiles;1 dormitorio | 1 baño | 35 - 43 m² útiles;Irarrázaval 2366, Metro Ñuñoa, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Parque Meneses B;2681;CLF;1 a 2 dormitorios;1 a 2 baños;36 - 52 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 36 - 52 m² útiles;Francisco Meneses 1580, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Zañartu 2680;4100;CLF;2 a 3 dormitorios;2 baños;56 - 96 m² útiles;2 a 3 dormitorios | 2 baños | 56 - 96 m² útiles;Zañartu 2680, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Irarrázaval 1970;3000;CLF;;1 baño;19 m² útiles;1 baño | 19 m² útiles;Av. Irarrázaval 1970, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Ñuñoa 2024;3085;CLF;1 a 2 dormitorios;1 a 2 baños;33 - 43 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 33 - 43 m² útiles;Francisco De Paula 2024 Esq. Rodrigo De Araya, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Own ;5072;CLF;2 dormitorios;2 baños;40 - 46 m² útiles;2 dormitorios | 2 baños | 40 - 46 m² útiles;San Eugenio 567, Ñuñoa, Chile, Parque San Eugenio - Metro Ñuble, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Matta;3290;CLF;1 dormitorio;1 baño;31 - 33 m² útiles;1 dormitorio | 1 baño | 31 - 33 m² útiles;Av. Manuel Antonio Matta 1 - 300, Ñuñoa, Región Metropolitana, Chile, Metro Irarrázaval, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Santo Toribio;3030;CLF;1 a 2 dormitorios;1 a 2 baños;28 - 53 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 28 - 53 m² útiles;Seminario 677, Metro Irarrázaval, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Paseo Walker;3375;CLF;1 a 3 dormitorios;1 a 2 baños;38 - 78 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 38 - 78 m² útiles;Brígida Walker 1987, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Faustino;2970;CLF;1 a 2 dormitorios;1 a 2 baños;27 - 73 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 27 - 73 m² útiles;Domingo Faustino Sarmiento 55, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Eco Egaña;3590;CLF;Estudio a 2 dormitorios;1 a 2 baños;29 - 58 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 29 - 58 m² útiles;Av. Américo Vespucio 71, Ñuñoa, Chile, Plaza Egaña, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Urban Ñuñoa;3127;CLF;1 a 2 dormitorios;1 a 2 baños;28 - 66 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 28 - 66 m² útiles;Av. Irarrázaval 1593, Ñuñoa, Chile, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Ga2944;4158;CLF;1 a 3 dormitorios;1 a 3 baños;31 - 78 m² útiles;1 a 3 dormitorios | 1 a 3 baños | 31 - 78 m² útiles;Gral. José Artigas 2944, Ñuñoa, Plaza Ñuñoa, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Nelson 1816;3624;CLF;2 dormitorios;2 baños;51 - 58 m² útiles;2 dormitorios | 2 baños | 51 - 58 m² útiles;Nelson 1816, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Residential Park Ñuñoa;3300;CLF;1 a 3 dormitorios;1 a 2 baños;33 - 82 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 33 - 82 m² útiles;Avenida Marathon 2040, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Distrito Ñuñoa;3030;CLF;Estudio a 2 dormitorios;1 a 2 baños;24 - 52 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 24 - 52 m² útiles;San Eugenio 1485, Parque San Eugenio - Metro Ñuble, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Optimus;3081;CLF;1 a 3 dormitorios;1 a 2 baños;33 - 70 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 33 - 70 m² útiles;Rodrigo De Araya 2528 Al 2570, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Lo Encalada;3680;CLF;1 a 3 dormitorios;1 a 2 baños;35 - 68 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 35 - 68 m² útiles;Lo Encalada 151, Metro Irarrázaval, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Pedro De Valdivia;3073;CLF;1 a 2 dormitorios;1 a 2 baños;36 - 61 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 36 - 61 m² útiles;Av. Pedro De Valdivia Esq. Rodrigo De Araya, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Pedro Torres;7084;CLF;2 a 3 dormitorios;2 baños;66 - 103 m² útiles;2 a 3 dormitorios | 2 baños | 66 - 103 m² útiles;Pedro Torres 1545, Parque Botánico, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Concepto All Ñuñoa Ii;3365;CLF;1 a 3 dormitorios;1 a 2 baños;32 - 79 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 32 - 79 m² útiles;Seminario 1499, Ñuñoa, Chile, Parque San Eugenio - Metro Ñuble, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Capitán Orella;4340;CLF;1 a 2 dormitorios;1 a 2 baños;42 - 53 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 42 - 53 m² útiles;Capitán Orella 2413, Metro Ñuñoa, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Concepto Best Ñuñoa - Imagina;3913;CLF;1 a 3 dormitorios;1 a 2 baños;36 - 79 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 36 - 79 m² útiles;Av. José Pedro Alessandri 1295, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Seminario 2;3537;CLF;1 a 2 dormitorios;1 a 2 baños;32 - 48 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 32 - 48 m² útiles;Av. Irarrázaval 401, Metro Irarrázaval, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Concepto Smart Too - Imagina;3528;CLF;1 a 2 dormitorios;1 a 2 baños;36 - 66 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 36 - 66 m² útiles;Pedro De Oña 55, Metro Irarrázaval, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Pucará;8468;CLF;2 a 3 dormitorios;2 baños;63 - 100 m² útiles;2 a 3 dormitorios | 2 baños | 63 - 100 m² útiles;Pucará 5535, Metro Simón Bolivar, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Metropolitan Park Ñuñoa;2992;CLF;Estudio a 2 dormitorios;1 a 2 baños;33 - 53 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 33 - 53 m² útiles;Av. Vicuña Mackenna 1500, Parque San Eugenio - Metro Ñuble, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Boonen 2428;4580;CLF;1 a 3 dormitorios;1 a 2 baños;44 - 75 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 44 - 75 m² útiles;General Boonen Rivera 2428, Ñuñoa, Chile, Metro Ñuñoa, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Vista Antonio;5933;CLF;2 dormitorios;2 baños;58 - 72 m² útiles;2 dormitorios | 2 baños | 58 - 72 m² útiles;Los Tres Antonios 277, Metro Ñuñoa, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Vive Zañartu;3115;CLF;1 a 2 dormitorios;1 a 2 baños;33 - 55 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 33 - 55 m² útiles;Avenida Zañartu 2460, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;The Place;2544;CLF;1 a 2 dormitorios;1 a 2 baños;22 - 49 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 22 - 49 m² útiles;Av. Vicuña Mackenna 1290, Ñuñoa, Parque San Eugenio - Metro Ñuble, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Live;4019;CLF;1 a 2 dormitorios;1 a 2 baños;31 - 53 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 31 - 53 m² útiles;Rodrigo De Araya 2836, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Hermoso Y Acogedor Departamento 3d En Ñuñoa;5200;CLF;3 dormitorios;2 baños;81 m² útiles;3 dormitorios | 2 baños | 81 m² útiles;"Av. Macul &amp; Psje Las Encinas, Juan Gómez Millas, Ñuñoa";
2025-11-29 17:50:38;Ñuñoa;departamento;Valor Insuperable, Metro Simón Bolivar ;4200;CLF;2 dormitorios;2 baños;43 m² útiles;2 dormitorios | 2 baños | 43 m² útiles;Pucará 4880, Ñuñoa, Metro Simón Bolivar, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Moderno Departamento En Corazon De Ñuñoa 2d2b;5600;CLF;2 dormitorios;2 baños;59 m² útiles;2 dormitorios | 2 baños | 59 m² útiles;Santa Julia, 1 - 300, Parque Juan XXIII, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Seminuevo | 2 Dorm | Linda Vista;7850;CLF;2 dormitorios;2 baños;70 m² útiles;2 dormitorios | 2 baños | 70 m² útiles;Jaime Guzmán Errázuriz 3290, 7.5111e+06 - 7.5114e+06 Santiago, Providencia, Región Metropolitana, Chile, Plaza Ñuñoa, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Metro M. Eyzaguirre /comodidad Y Seguridad En Primer Piso;4990;CLF;2 dormitorios;2 baños;70 m² útiles;2 dormitorios | 2 baños | 70 m² útiles;METRO M. EYZAGUIRRE / COMODIDAD Y SEGURIDAD EN PRIMER PISO, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Departamento En Venta En Av. J. P. Alessandri Ñuñoa;5500;CLF;2 dormitorios;2 baños;65 m² útiles;2 dormitorios | 2 baños | 65 m² útiles;Av. José Pedro Alessandri, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Departamento En Venta En Diego De Almagro Ñuñoa;7820;CLF;3 dormitorios;2 baños;89 m² útiles;3 dormitorios | 2 baños | 89 m² útiles;Diego De Almagro, Ñuñoa, Diego De Almagro, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Departamento En Venta En Santa Julia Ñuñoa;7000;CLF;2 dormitorios;2 baños;93 m² útiles;2 dormitorios | 2 baños | 93 m² útiles;Sta. Julia, Ñuñoa, Parque Juan XXIII, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Ideal Para Remodelar, 2 Dormitorios, 2 Baños;4900;CLF;2 dormitorios;2 baños;63 m² útiles;2 dormitorios | 2 baños | 63 m² útiles;Holanda 3730, Ñuñoa, Plaza Ñuñoa, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Como Nuevo!!!  Exequiel Fernández - Los Alerces;5700;CLF;3 dormitorios;2 baños;80 m² útiles;3 dormitorios | 2 baños | 80 m² útiles;COMO NUEVO!!!  EXEQUIEL FERNÁNDEZ - LOS ALERCES, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Metro Ñuñoa / Dublé Almeyda - Pedro De Valdivia;7200;CLF;3 dormitorios;2 baños;94 m² útiles;3 dormitorios | 2 baños | 94 m² útiles;METRO ÑUÑOA / DUBLÉ ALMEYDA - PEDRO DE VALDIVIA, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Simon Bolivar - Pedro Torres;4500;CLF;1 dormitorio;1 baño;45 m² útiles;1 dormitorio | 1 baño | 45 m² útiles;SIMON BOLIVAR - PEDRO TORRES, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Jose Manuel Infante - Cirujano Videla ;9900;CLF;3 dormitorios;3 baños;110 m² útiles;3 dormitorios | 3 baños | 110 m² útiles;JOSE MANUEL INFANTE - CIRUJANO VIDELA, Plaza Ñuñoa, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Alonso De Ercilla -  Chile España;6200;CLF;3 dormitorios;2 baños;74 m² útiles;3 dormitorios | 2 baños | 74 m² útiles;ALONSO DE ERCILLA -  CHILE ESPAÑA, Plaza Ñuñoa, Ñuñoa;
2025-11-29 17:50:38;Ñuñoa;departamento;Vista Despejada /  Holanda - Hernán Cortés ;6303;CLF;2 dormitorios;2 baños;69 m² útiles;2 dormitorios | 2 baños | 69 m² útiles;VISTA DESPEJADA / HOLANDA - HERNÁN CORTÉS, Plaza Ñuñoa, Ñuñoa;
