fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url;latitud;longitud;direccion_geocoded
2025-11-29 17:49:50;Ñuñoa;departamento;Campvs 80;3318;CLF;1 a 3 dormitorios;1 a 2 baños;30 - 93 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 30 - 93 m² útiles;Campo De Deportes 80, Metro Ñuñoa, Ñuñoa;;-33.45420165;-70.60874330245733;Campo De Deportes 80, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Nueva Gales;4990;CLF;1 a 3 dormitorios;1 a 2 baños;43 - 92 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 43 - 92 m² útiles;Beethoven 5396, Diego De Almagro, Ñuñoa;;-33.43852625;-70.57459457258699;Beethoven 5396, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Quartz;3591;CLF;1 a 2 dormitorios;1 a 2 baños;31 - 47 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 31 - 47 m² útiles;Juan Sabaj 15, Esq. Irarrázaval, Plaza Egaña, Ñuñoa;;-33.455721473749996;-70.58985208125;Juan Sabaj 15, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Vicuña Mackena 1432;2695;CLF;1 a 2 dormitorios;1 a 2 baños;29 - 54 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 29 - 54 m² útiles;Av. Vicuña Mackenna 1432, Parque San Eugenio - Metro Ñuble, Ñuñoa;;-33.44118375;-70.6336046837167;Av. Vicuña Mackenna 1432, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Irarrázaval Aldunate;3450;CLF;1 a 2 dormitorios;1 a 2 baños;26 - 56 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 26 - 56 m² útiles;Av. Irarrázaval & Alcalde Carlos Aldunate, Metro Ñuñoa, Ñuñoa;;-33.4538719;-70.6085485;Av. Irarrázaval & Alcalde Carlos Aldunate, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Parque Jardín;4442;CLF;2 a 3 dormitorios;1 a 3 baños;46 - 91 m² útiles;2 a 3 dormitorios | 1 a 3 baños | 46 - 91 m² útiles;Coventry 47, Ñuñoa;;-33.4547302;-70.59469645102062;Coventry 47, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Guillermo Mann 1401;2996;CLF;1 a 2 dormitorios;1 a 2 baños;31 - 55 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 31 - 55 m² útiles;Guillermo Mann 1401, Estadio Nacional, Ñuñoa;;-33.4713045;-70.61858743909735;Guillermo Mann 1401, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Marathón;2459;CLF;1 a 2 dormitorios;1 a 2 baños;25 - 63 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 25 - 63 m² útiles;Av. Marathón 1989, Ñuñoa, Estadio Nacional, Ñuñoa;;-33.4541894;-70.604972;Av. Marathón 1989, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Exequiel 877;4900;CLF;2 a 3 dormitorios;2 a 3 baños;65 - 84 m² útiles;2 a 3 dormitorios | 2 a 3 baños | 65 - 84 m² útiles;Exequiel Figueroa 877, Diagonal Oriente, Ñuñoa;;-33.46247077777778;-70.6002143962963;Exequiel Figueroa 877, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Parque De Araya;2730;CLF;Estudio a 2 dormitorios;1 a 2 baños;28 - 58 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 28 - 58 m² útiles;Rodrigo De Araya 1600, Estadio Nacional, Ñuñoa;;-33.4778167;-70.6222636;Rodrigo De Araya 1600, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Socovesa Avellanos;3870;CLF;2 dormitorios;2 baños;49 - 54 m² útiles;2 dormitorios | 2 baños | 49 - 54 m² útiles;Nelson 2040, Estadio Nacional, Ñuñoa;;-33.47380482162162;-70.60801966216216;Nelson 2040, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Vicuña Mackenna 1194;4355;CLF;2 dormitorios;2 baños;60 - 62 m² útiles;2 dormitorios | 2 baños | 60 - 62 m² útiles;Vicuña Mackenna 1194, Parque San Eugenio - Metro Ñuble, Ñuñoa;;-33.4563625;-70.62881968677635;Vicuña Mackenna 1194, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Socovesa Marathon;2990;CLF;1 a 3 dormitorios;1 a 2 baños;35 - 74 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 35 - 74 m² útiles;Av. Marathón 1943, Ñuñoa, Estadio Nacional, Ñuñoa;;-33.47362135;-70.61421607653524;Av. Marathón 1943, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Copper;3089;CLF;1 a 2 dormitorios;1 a 2 baños;32 - 50 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 32 - 50 m² útiles;Zañartu 1287, Estadio Nacional, Ñuñoa;;-33.4732528;-70.6188614;Zañartu 1287, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Los Leones Ñuñoa;4367;CLF;1 a 2 dormitorios;1 a 2 baños;42 - 120 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 42 - 120 m² útiles;Gral. José Artigas 3082, Ñuñoa, Plaza Ñuñoa, Ñuñoa;;-33.4472682;-70.5986722;Gral. José Artigas 3082, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Pedro Rico 5525;4000;CLF;1 a 2 dormitorios;1 a 2 baños;37 - 58 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 37 - 58 m² útiles;Pedro Rico 5525, Ñuñoa, Chile, Diagonal Oriente, Ñuñoa;;-33.4617017;-70.57442590281067;Pedro Rico 5525, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Guillermo Mann;3120;CLF;1 a 2 dormitorios;1 a 2 baños;30 - 50 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 30 - 50 m² útiles;Guillermo Mann 1751, Estadio Nacional, Ñuñoa;;-33.4709919;-70.61615454704946;Guillermo Mann 1751, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;252marathon;2856;CLF;1 a 3 dormitorios;1 a 2 baños;36 - 78 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 36 - 78 m² útiles;Zañartu 1905, Estadio Nacional, Ñuñoa;;-33.47270011836735;-70.60827205918368;Zañartu 1905, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento; Igrow Zañartu;3074;CLF;2 a 3 dormitorios;1 a 2 baños;45 - 67 m² útiles;2 a 3 dormitorios | 1 a 2 baños | 45 - 67 m² útiles;Zañartu 2801, Ñuñoa, Estadio Nacional, Ñuñoa;;-33.472567675471694;-70.60248173962265;Zañartu 2801, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Isacorp Castillo Velasco;4400;CLF;1 a 3 dormitorios;1 a 3 baños;38 - 76 m² útiles;1 a 3 dormitorios | 1 a 3 baños | 38 - 76 m² útiles;Eduardo Castillo Velasco 2530, Metro Ñuñoa, Ñuñoa;;-33.45820563730155;-70.60508619106264;Eduardo Castillo Velasco 2530, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Isacorp Dublé Almeyda;3082;CLF;Estudio a 3 dormitorios;1 a 2 baños;25 - 70 m² útiles;Estudio a 3 dormitorios | 1 a 2 baños | 25 - 70 m² útiles;Campo De Deportes 100, Metro Ñuñoa, Ñuñoa;;-33.463394550000004;-70.61639752866294;Campo De Deportes 100, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Ñuñoa Zañartu;2778;CLF;1 a 2 dormitorios;1 a 2 baños;31 - 54 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 31 - 54 m² útiles;Zañartu 1680, Estadio Nacional, Ñuñoa;;-33.4724899;-70.61531487457088;Zañartu 1680, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Hernán Cortés;4190;CLF;1 a 3 dormitorios;1 a 3 baños;32 - 90 m² útiles;1 a 3 dormitorios | 1 a 3 baños | 32 - 90 m² útiles;Hernán Cortés 2558, Metro Ñuñoa, Ñuñoa;;-33.446825537500004;-70.60486644166667;Hernán Cortés 2558, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Green;4343;CLF;1 a 3 dormitorios;1 a 2 baños;41 - 97 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 41 - 97 m² útiles;Diag. Ote. 5273, Diagonal Oriente, Ñuñoa;;-33.44548695;-70.57627094716182;Diag. Ote. 5273, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Andes Ñuñoa;3847;CLF;1 a 2 dormitorios;1 a 2 baños;32 - 45 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 32 - 45 m² útiles;Capitán Orella 2575, Metro Ñuñoa, Ñuñoa;;-33.44775046153846;-70.60427026923078;Capitán Orella 2575, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Moller Zañartu 1179;2454;CLF;Estudio a 2 dormitorios;1 a 2 baños;24 - 57 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 24 - 57 m² útiles;Zañartu 1179, Estadio Nacional, Ñuñoa;;-33.41752604166667;-70.65483765;Zañartu 1179, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Ñuñoa View;2900;CLF;1 a 2 dormitorios;1 a 2 baños;34 - 48 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 34 - 48 m² útiles;San Eugenio 510, Parque San Eugenio - Metro Ñuble, Ñuñoa;;-33.456814811510796;-70.62693066978417;San Eugenio 510, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Casa Bustamante;2691;CLF;Estudio a 2 dormitorios;1 a 2 baños;28 - 52 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 28 - 52 m² útiles;Gral. Bustamante 1007, Metro Irarrázaval, Ñuñoa;;-33.4543724;-70.6287546;Gral. Bustamante 1007, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Manuel De Salas 587;4299;CLF;Estudio a 2 dormitorios;1 a 2 baños;31 - 76 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 31 - 76 m² útiles;Manuel De Salas 587, Plaza Ñuñoa, Ñuñoa;;-33.44964025;-70.59262417448798;Manuel De Salas 587, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Terra;3484;CLF;1 a 3 dormitorios;1 a 2 baños;34 - 65 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 34 - 65 m² útiles;José Pedro Alessandri 1363, Estadio Nacional, Ñuñoa;;-33.467193521495325;-70.59858161028038;José Pedro Alessandri 1363, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Seminario 775;3456;CLF;1 a 2 dormitorios;1 a 2 baños;35 - 50 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 35 - 50 m² útiles;Seminario 775, Metro Irarrázaval, Ñuñoa;;-33.45165329824561;-70.62744760175438;Seminario 775, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Simón Bolívar 5520;5828;CLF;1 dormitorio;1 baño;39 - 51 m² útiles;1 dormitorio | 1 baño | 39 - 51 m² útiles;Av. Simón Bolívar 5520, Ñuñoa, Chile, Metro Simón Bolivar, Ñuñoa;;-33.4461845;-70.5719261;Av. Simón Bolívar 5520, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Vintage;2575;CLF;1 a 2 dormitorios;1 a 2 baños;32 - 51 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 32 - 51 m² útiles;Nelson 1825, Entre Zañartu Y Los Alerces, Estadio Nacional, Ñuñoa;;-33.471963099999996;-70.60853478953729;Nelson 1825, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Los Alerces 2222;3102;CLF;1 a 3 dormitorios;1 a 2 baños;39 - 79 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 39 - 79 m² útiles;Los Alerces 2222, Estadio Nacional, Ñuñoa;;-33.47131692222222;-70.60972938888888;Los Alerces 2222, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Byte;2533;CLF;Estudio a 2 dormitorios;1 a 2 baños;25 - 54 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 25 - 54 m² útiles;Diag. Vicuña Mackenna 2632, Ñuñoa, Santiago, Ñuñoa;;-33.4704255;-70.6258778096499;Diag. Vicuña Mackenna 2632, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Orange Cauquenes;5458;CLF;2 a 3 dormitorios;2 baños;57 - 87 m² útiles;2 a 3 dormitorios | 2 baños | 57 - 87 m² útiles;Cauquenes 108, Plaza Egaña, Ñuñoa;;-33.45645324147153;-70.5768039609349;Cauquenes 108, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;Edificio Bremen;5000;CLF;1 a 2 dormitorios;1 a 2 baños;40 - 71 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 40 - 71 m² útiles;Bremen 1730, Diego De Almagro, Ñuñoa;;-33.438669899999994;-70.57943501015612;Bremen 1730, Ñuñoa, Santiago, Chile
2025-11-29 17:49:50;Ñuñoa;departamento;New Egaña;4246;CLF;1 a 2 dormitorios;1 a 2 baños;39 - 62 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 39 - 62 m² útiles;Av. Américo Vespucio 291, Plaza Egaña, Ñuñoa;;-33.3807538;-70.6463404;Av. Américo Vespucio 291, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Guillermo Mann 1305;2790;CLF;1 a 3 dormitorios;1 a 2 baños;34 - 72 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 34 - 72 m² útiles;Guillermo Mann 1305, Estadio Nacional, Ñuñoa;;-33.471885799999995;-70.61855734561476;Guillermo Mann 1305, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Mind;4203;CLF;1 dormitorio;1 baño;35 - 43 m² útiles;1 dormitorio | 1 baño | 35 - 43 m² útiles;Irarrázaval 2366, Metro Ñuñoa, Ñuñoa;;-33.45384795514019;-70.6064426;Irarrázaval 2366, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Parque Meneses B;2681;CLF;1 a 2 dormitorios;1 a 2 baños;36 - 52 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 36 - 52 m² útiles;Francisco Meneses 1580, Ñuñoa, Estadio Nacional, Ñuñoa;;-33.4718841;-70.6166248;Francisco Meneses 1580, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Zañartu 2680;4100;CLF;2 a 3 dormitorios;2 baños;56 - 96 m² útiles;2 a 3 dormitorios | 2 baños | 56 - 96 m² útiles;Zañartu 2680, Estadio Nacional, Ñuñoa;;-33.4724867;-70.6044437;Zañartu 2680, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Irarrázaval 1970;3000;CLF;;1 baño;19 m² útiles;1 baño | 19 m² útiles;Av. Irarrázaval 1970, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;;-33.45328035;-70.61054362399045;Av. Irarrázaval 1970, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Ñuñoa 2024;3085;CLF;1 a 2 dormitorios;1 a 2 baños;33 - 43 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 33 - 43 m² útiles;Francisco De Paula 2024 Esq. Rodrigo De Araya, Estadio Nacional, Ñuñoa;;-33.474266739130435;-70.61210876956522;Francisco De Paula 2024 Esq. Rodrigo De Araya, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Own ;5072;CLF;2 dormitorios;2 baños;40 - 46 m² útiles;2 dormitorios | 2 baños | 40 - 46 m² útiles;San Eugenio 567, Ñuñoa, Chile, Parque San Eugenio - Metro Ñuble, Ñuñoa;;-33.4575019;-70.6270959;San Eugenio 567, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Matta;3290;CLF;1 dormitorio;1 baño;31 - 33 m² útiles;1 dormitorio | 1 baño | 31 - 33 m² útiles;Av. Manuel Antonio Matta 1 - 300, Ñuñoa, Región Metropolitana, Chile, Metro Irarrázaval, Ñuñoa;;-33.4564531;-70.633434;Av. Manuel Antonio Matta 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Santo Toribio;3030;CLF;1 a 2 dormitorios;1 a 2 baños;28 - 53 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 28 - 53 m² útiles;Seminario 677, Metro Irarrázaval, Ñuñoa;;-33.46160810625;-70.59419922708334;Seminario 677, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Paseo Walker;3375;CLF;1 a 3 dormitorios;1 a 2 baños;38 - 78 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 38 - 78 m² útiles;Brígida Walker 1987, Estadio Nacional, Ñuñoa;;-33.451250589655174;-70.62141411034483;Brígida Walker 1987, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Faustino;2970;CLF;1 a 2 dormitorios;1 a 2 baños;27 - 73 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 27 - 73 m² útiles;Domingo Faustino Sarmiento 55, Ñuñoa;;-33.452450150000004;-70.61387822585529;Domingo Faustino Sarmiento 55, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Eco Egaña;3590;CLF;Estudio a 2 dormitorios;1 a 2 baños;29 - 58 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 29 - 58 m² útiles;Av. Américo Vespucio 71, Ñuñoa, Chile, Plaza Egaña, Ñuñoa;;-33.3807538;-70.6463404;Av. Américo Vespucio 71, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Urban Ñuñoa;3127;CLF;1 a 2 dormitorios;1 a 2 baños;28 - 66 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 28 - 66 m² útiles;Av. Irarrázaval 1593, Ñuñoa, Chile, Metro Monseñor Eyzaguirre, Ñuñoa;;-33.453659349999995;-70.61446131414799;Av. Irarrázaval 1593, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Ga2944;4158;CLF;1 a 3 dormitorios;1 a 3 baños;31 - 78 m² útiles;1 a 3 dormitorios | 1 a 3 baños | 31 - 78 m² útiles;Gral. José Artigas 2944, Ñuñoa, Plaza Ñuñoa, Ñuñoa;;-33.445757033783785;-70.59890403783784;Gral. José Artigas 2944, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Nelson 1816;3624;CLF;2 dormitorios;2 baños;51 - 58 m² útiles;2 dormitorios | 2 baños | 51 - 58 m² útiles;Nelson 1816, Estadio Nacional, Ñuñoa;;-33.471509350000005;-70.60809476985335;Nelson 1816, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Residential Park Ñuñoa;3300;CLF;1 a 3 dormitorios;1 a 2 baños;33 - 82 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 33 - 82 m² útiles;Avenida Marathon 2040, Estadio Nacional, Ñuñoa;;-33.4737735;-70.6128746360606;Avenida Marathon 2040, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Distrito Ñuñoa;3030;CLF;Estudio a 2 dormitorios;1 a 2 baños;24 - 52 m² útiles;Estudio a 2 dormitorios | 1 a 2 baños | 24 - 52 m² útiles;San Eugenio 1485, Parque San Eugenio - Metro Ñuble, Ñuñoa;;-33.46576205;-70.62458038078411;San Eugenio 1485, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Optimus;3081;CLF;1 a 3 dormitorios;1 a 2 baños;33 - 70 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 33 - 70 m² útiles;Rodrigo De Araya 2528 Al 2570, Estadio Nacional, Ñuñoa;;-33.47397520860215;-70.6059839483871;Rodrigo De Araya 2528 Al 2570, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Lo Encalada;3680;CLF;1 a 3 dormitorios;1 a 2 baños;35 - 68 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 35 - 68 m² útiles;Lo Encalada 151, Metro Irarrázaval, Ñuñoa;;-33.453600544000004;-70.625331512;Lo Encalada 151, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Pedro De Valdivia;3073;CLF;1 a 2 dormitorios;1 a 2 baños;36 - 61 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 36 - 61 m² útiles;Av. Pedro De Valdivia Esq. Rodrigo De Araya, Estadio Nacional, Ñuñoa;;-33.4623809;-70.6062176;Av. Pedro De Valdivia Esq. Rodrigo De Araya, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Edificio Pedro Torres;7084;CLF;2 a 3 dormitorios;2 baños;66 - 103 m² útiles;2 a 3 dormitorios | 2 baños | 66 - 103 m² útiles;Pedro Torres 1545, Parque Botánico, Ñuñoa;;-33.4419085;-70.58473389508688;Pedro Torres 1545, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Concepto All Ñuñoa Ii;3365;CLF;1 a 3 dormitorios;1 a 2 baños;32 - 79 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 32 - 79 m² útiles;Seminario 1499, Ñuñoa, Chile, Parque San Eugenio - Metro Ñuble, Ñuñoa;;-33.4584876921875;-70.62569074687501;Seminario 1499, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Capitán Orella;4340;CLF;1 a 2 dormitorios;1 a 2 baños;42 - 53 m² útiles;1 a 2 dormitorios | 1 a 2 baños | 42 - 53 m² útiles;Capitán Orella 2413, Metro Ñuñoa, Ñuñoa;;-33.452854258;-70.60541270399999;Capitán Orella 2413, Ñuñoa, Santiago, Chile
2025-11-29 17:50:38;Ñuñoa;departamento;Concepto Best Ñuñoa - Imagina;3913;CLF;1 a 3 dormitorios;1 a 2 baños;36 - 79 m² útiles;1 a 3 dormitorios | 1 a 2 baños | 36 - 79 m² útiles;Av. José Pedro Alessandri 1295, Estadio Nacional, Ñuñoa;;-33.4666485;-70.5986724;Av. José Pedro Alessandri 1295, Ñuñoa, Santiago, Chile
