fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url
2025-11-29 18:01:37;La Reina;departamento;Penthouse Con Vistas Despejadas Al Valle De Santiago;14500;CLF;2 dormitorios;3 baños;140 m² útiles;2 dormitorios | 3 baños | 140 m² útiles;La Reina Alta, La Reina;
2025-11-29 18:01:37;La Reina;departamento;4d+3b Condominio Familiar En La Reina. A Pasos De Todo.;11360;CLF;4 dormitorios;3 baños;140 m² útiles;4 dormitorios | 3 baños | 140 m² útiles;Loreley 1058, La Reina, Palmas De Mallorca, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento Con Amplio Jardin;10050;CLF;3 dormitorios;2 baños;113 m² útiles;3 dormitorios | 2 baños | 113 m² útiles;Carlos Ossandón, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento Con Vista Despejada;4800;CLF;1 dormitorio;1 baño;47 m² útiles;1 dormitorio | 1 baño | 47 m² útiles;Loreley, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento A Pasos Del Metro;7890;CLF;3 dormitorios;2 baños;98 m² útiles;3 dormitorios | 2 baños | 98 m² útiles;Ricardo Wagner, Troncos Viejos, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Oportunidad Única! Precioso Depto En La Reina Alta;14200;CLF;3 dormitorios;3 baños;138 m² útiles;3 dormitorios | 3 baños | 138 m² útiles;Alvaro Casanova SN, La Reina Alta, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Depto En Venta De 3 Dorm. En La Reina/ Loreley / P. De Gales;10790;CLF;3 dormitorios;3 baños;127 m² útiles;3 dormitorios | 3 baños | 127 m² útiles;LORELEY / PRINCIPE DE GALES, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:01:37;La Reina;departamento;3 Dorm + Sala De Estar | 148 M2 Totales;10460;CLF;3 dormitorios;3 baños;118 m² útiles;3 dormitorios | 3 baños | 118 m² útiles;Helsinski 5774, 7870310 La Reina, Región Metropolitana, Chile, Blest Gana, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Amplio Y Cómodo Dpto En Tranquilo Sector Familiar La Reina ;10900;CLF;3 dormitorios;3 baños;124 m² útiles;3 dormitorios | 3 baños | 124 m² útiles;Las Perdices Con Príncipe De Gales, La Reina Alta, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Nuevo Condominio La Reina Alta ;15200;CLF;2 dormitorios;3 baños;230 m² útiles;2 dormitorios | 3 baños | 230 m² útiles;NUEVO CONDOMINIO LA REINA ALTA, La Reina Alta, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento En Venta De 3 Dorm. En La Reina;14200;CLF;3 dormitorios;3 baños;140 m² útiles;3 dormitorios | 3 baños | 140 m² útiles;La Reina Alta, La Reina Alta, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Penthouse Dúplex Con Terraza Panorámica;16100;CLF;3 dormitorios;4 baños;162 m² útiles;3 dormitorios | 4 baños | 162 m² útiles;Nicanor Plaza / Onofre Jarpa, La Reina Alta, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento / Estudio, Nuevo. Sin Comisión.;8900;CLF;2 dormitorios;2 baños;102 m² útiles;2 dormitorios | 2 baños | 102 m² útiles;Alvaro Casanova / El Sendero, La Reina Alta, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento En Venta De 3 Dorm. En La Reina;15200;CLF;3 dormitorios;3 baños;237 m² útiles;3 dormitorios | 3 baños | 237 m² útiles;Alvaro Casanova / El Sendero, La Reina Alta, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento Remodelado 3 Dts En La Reina;5300;CLF;3 dormitorios;1 baño;65 m² útiles;3 dormitorios | 1 baño | 65 m² útiles;Principe De Gales/Monseñor Edwards, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Depto Remodelado 3d/2b Condominio La Reina;5300;CLF;3 dormitorios;2 baños;90 m² útiles;3 dormitorios | 2 baños | 90 m² útiles;La Cañada 7300, 7850328 La Reina, Región Metropolitana, Chile, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Impecable Departamento Remodelado Y Grandes Areas Verdes;5300;CLF;3 dormitorios;3 baños;90 m² útiles;3 dormitorios | 3 baños | 90 m² útiles;AVDA PRINCIPE DE GALES, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Venta Depto 2 Dorm Country Club La Reina;6000;CLF;2 dormitorios;2 baños;71 m² útiles;2 dormitorios | 2 baños | 71 m² útiles;Country Club La Reina, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento En Venta De 3 Dorm. En La Reina;6950;CLF;3 dormitorios;2 baños;73 m² útiles;3 dormitorios | 2 baños | 73 m² útiles;Plaza Egaña, Metro Simón Bolivar, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Espectacular! 3d+3b+estar+ Serv+ Gran Parque - Chacra Olmos;14600;CLF;3 dormitorios;3 baños;180 m² útiles;3 dormitorios | 3 baños | 180 m² útiles;Valenzuela Puelma 9235, 7600988 Las Condes, Región Metropolitana, Chile, La Reina Alta, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Espectacular!3d+3b+estar+serv+ Gran Parque-chacra Los Olmos;14500;CLF;4 dormitorios;3 baños;170 m² útiles;4 dormitorios | 3 baños | 170 m² útiles;Nicanor Pl. 2377, La Reina, La Reina Alta, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Amplio Y Luminoso 3d+2b+est+bod - Metro Príncipe De Gales;6793;CLF;3 dormitorios;2 baños;78 m² útiles;3 dormitorios | 2 baños | 78 m² útiles;Av. Ossa 1500 - 1800, La Reina, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Amplio Y Luminoso 3d+2b+estac+bod - Metro Principe De Gales;6793;CLF;3 dormitorios;2 baños;78 m² útiles;3 dormitorios | 2 baños | 78 m² útiles;Av. Ossa 1500 - 1800, La Reina, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Amplio Y Acogedor 2d+2b+1est+terraza-metro Príncipe De Gales;6540;CLF;2 dormitorios;2 baños;74 m² útiles;2 dormitorios | 2 baños | 74 m² útiles;Pje. Arturo Medina 5400 - 5700, Ñuñoa, Región Metropolitana, Chile, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Amplio Y Luminoso 2d+2b+estac+bod - Metro Principe De Gales;6540;CLF;2 dormitorios;2 baños;74 m² útiles;2 dormitorios | 2 baños | 74 m² útiles;Av. Ossa 1477, 7.8699e+06 - 7.8702e+06 La Reina, Región Metropolitana, Chile, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento En Venta De 2 Dorm. En La Reina;13990;CLF;2 dormitorios;2 baños;100 m² útiles;2 dormitorios | 2 baños | 100 m² útiles;Colegio De La Salle, Metro Simón Bolivar, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento 2d 2b En La Reina, Sector Loreley/ La Cañada;5200;CLF;2 dormitorios;2 baños;46 m² útiles;2 dormitorios | 2 baños | 46 m² útiles;Loreley 1736, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento En Venta De 1 Dorm. En La Reina;4250;CLF;1 dormitorio;1 baño;46 m² útiles;1 dormitorio | 1 baño | 46 m² útiles;AV. OSSA/ ECHEÑIQUE, Metro Simón Bolivar, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento En Venta De 4 Dorm. Mas Sala De Estar, La Reina;13000;CLF;4 dormitorios;4 baños;140 m² útiles;4 dormitorios | 4 baños | 140 m² útiles;Las Perdices, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Departamento En Venta De 3 Dorm. En La Reina;8750;CLF;3 dormitorios;2 baños;90 m² útiles;3 dormitorios | 2 baños | 90 m² útiles;Av Ossa/ Las Luciérnagas, Troncos Viejos, La Reina;
2025-11-29 18:01:37;La Reina;departamento;Recuperado Banco, Depto 3d 2b Ernesto Hevia 5807, La Reina;7134;CLF;3 dormitorios;2 baños;107 m² útiles;3 dormitorios | 2 baños | 107 m² útiles;Ernesto Hevia 5808, La Reina, Blest Gana, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Excelente Dpto. Con Vista Despejada Y Tremenda Terraza;4990;CLF;1 dormitorio;1 baño;68 m² útiles;1 dormitorio | 1 baño | 68 m² útiles;Las Arañas 2100 - 2400, La Reina, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Luminoso Departamento En Ubicación Excelente;7790;CLF;3 dormitorios;2 baños;96 m² útiles;3 dormitorios | 2 baños | 96 m² útiles;Ricardo Wagner, 1 - 300, Troncos Viejos, La Reina;
2025-11-29 18:02:19;La Reina;departamento; Encantador Depa En La Reina: Estilo Y Confort ;6800;CLF;3 dormitorios;3 baños;86 m² útiles;3 dormitorios | 3 baños | 86 m² útiles;Avenida Ossa, 1500 - 1800, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Venta Departamento La Reina Fo;4150;CLF;3 dormitorios;1 baño;58 m² útiles;3 dormitorios | 1 baño | 58 m² útiles;Lynch Nte. 528, La Reina, Metro Simón Bolivar, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta En La Reina;14600;CLF;4 dormitorios;4 baños;180 m² útiles;4 dormitorios | 4 baños | 180 m² útiles;Nicanor Pl. 2377, 7.8603e+06 - 7.8606e+06 La Reina, Región Metropolitana, Chile, La Reina Alta, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Av Ossa / Emilia Tellez - Tipo Mariposa - Terraza;5200;CLF;2 dormitorios;2 baños;60 m² útiles;2 dormitorios | 2 baños | 60 m² útiles;Av. Ossa 1400, Ñuñoa, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Depto A La Venta Frente A La Academia De Guerra;12900;CLF;4 dormitorios;4 baños;136 m² útiles;4 dormitorios | 4 baños | 136 m² útiles;Av. Las Perdices 1263, La Reina, La Reina Alta, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Depto En La Reina Alta;11200;CLF;3 dormitorios;3 baños;120 m² útiles;3 dormitorios | 3 baños | 120 m² útiles;Avenida Las Perdices 1263, La Reina, Chile, La Reina Alta, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Townhouse Con Azotea, 3d/3b/2e, Mall Y Metro Plaza Egaña;10980;CLF;3 dormitorios;3 baños;94 m² útiles;3 dormitorios | 3 baños | 94 m² útiles;Paula Jaraquemada 300 - 600, La Reina, Blest Gana, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Oferta Exclusiva!! Bajo Valor Comercial Dpto La Reina 3d 1b;5200;CLF;3 dormitorios;1 baño;83 m² útiles;3 dormitorios | 1 baño | 83 m² útiles;Mateo De Toro Y Zambrano 1395, La Reina, Región Metropolitana De Santiago 7850000, Chile, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Excelente Depto.venta 2d/2b/b/e Vista Despejada La Reina Rm;6605;CLF;2 dormitorios;2 baños;82 m² útiles;2 dormitorios | 2 baños | 82 m² útiles;Sector Plaza Egaña, Comuna La Reina, Región Metropolitana, Metro Simón Bolivar, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Moderno Depto. En Venta De 2 Dorm. Pasos Metro - En La Reina;6980;CLF;2 dormitorios;2 baños;71 m² útiles;2 dormitorios | 2 baños | 71 m² útiles;Cercano Mall Plaza Egaña, Metro Simón Bolivar, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta En Country Club Con Terraza;8300;CLF;3 dormitorios;3 baños;100 m² útiles;3 dormitorios | 3 baños | 100 m² útiles;Las Arañas 5838, La Reina, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Impecable En Zona Muy Residencial;7700;CLF;2 dormitorios;2 baños;74 m² útiles;2 dormitorios | 2 baños | 74 m² útiles;Av. Simón Bolívar 7494, La Reina, Palmas De Mallorca, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta En La Reina Con Terraza;9900;CLF;4 dormitorios;3 baños;107 m² útiles;4 dormitorios | 3 baños | 107 m² útiles;Las Arañas 5800, La Reina, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta De 1 Dorm. En La Reina;4600;CLF;1 dormitorio;1 baño;44 m² útiles;1 dormitorio | 1 baño | 44 m² útiles;Echenique/Avenida Ossa, Metro Simón Bolivar, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Deptos Nuevos Vespucio/blest Gana, Lindo Proyecto 13 Pisos;6050;CLF;2 dormitorios;2 baños;78 m² útiles;2 dormitorios | 2 baños | 78 m² útiles;Americo Vespucio/Blest Gana, Blest Gana, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Precioso Departamento En Venta En Privilegiado Sector!!;6150;CLF;2 dormitorios;2 baños;65 m² útiles;2 dormitorios | 2 baños | 65 m² útiles;Mall Plaza Egaña, Metro Simón Bolivar, La Reina;
2025-11-29 18:02:19;La Reina;departamento;¡oportunidad Hermoso Dpto De 4d+2est La Reina!;6990;CLF;4 dormitorios;3 baños;95 m² útiles;4 dormitorios | 3 baños | 95 m² útiles;Helsinski, 5700 - 6000, Blest Gana, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta De 3 Dorm. Rebajado 6.500 Uf La Reina.;6500;CLF;3 dormitorios;2 baños;91 m² útiles;3 dormitorios | 2 baños | 91 m² útiles;Country Club, The Grange School, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Venta Departamento, 2 Dorm,2 Baños, Oriente, Metro, La Reina;6750;CLF;2 dormitorios;2 baños;60 m² útiles;2 dormitorios | 2 baños | 60 m² útiles;Echeñique Con Américo Vespucio., Metro Simón Bolivar, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta De 3 Dorm. En La Reina;14450;CLF;3 dormitorios;3 baños;150 m² útiles;3 dormitorios | 3 baños | 150 m² útiles;Álvaro Casanova 1453, La Reina Alta, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta En La Reina;7790;CLF;2 dormitorios;2 baños;133 m² útiles;2 dormitorios | 2 baños | 133 m² útiles;Avda Ossa/ Obispo Del Solar, Metro Simón Bolivar, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta De 3 Dorm. En La Reina;5100;CLF;3 dormitorios;2 baños;78 m² útiles;3 dormitorios | 2 baños | 78 m² útiles;Príncipe De Gales - Colegio Andree, Carlos Ossandón, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta En Metro Plaza Egaña;7800;CLF;4 dormitorios;2 baños;125 m² útiles;4 dormitorios | 2 baños | 125 m² útiles;Av. Larraín 5700 - 6000, La Reina, Metro Simón Bolivar, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta De 2 Dorm. En La Reina;10180;CLF;2 dormitorios;3 baños;134 m² útiles;2 dormitorios | 3 baños | 134 m² útiles;Alvaro Casanova/El Sendero, La Reina Alta, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Depto 2d/2b/1e/1b En Metro Plaza Egaña;6600;CLF;2 dormitorios;2 baños;82 m² útiles;2 dormitorios | 2 baños | 82 m² útiles;Metro Simón Bolivar, La Reina;
2025-11-29 18:02:19;La Reina;departamento;En Venta Exclusivo Townhouse Cercano A Mall Plaza Egaña;8500;CLF;3 dormitorios;3 baños;121 m² útiles;3 dormitorios | 3 baños | 121 m² útiles;Avenida Javiera Carrera Sur, Francisco De Villagra, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta De 3 Dorm. En La Reina;7300;CLF;3 dormitorios;2 baños;90 m² útiles;3 dormitorios | 2 baños | 90 m² útiles;Plaza Egaña / Ernesto Hevia, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta En La Reina;10300;CLF;3 dormitorios;3 baños;102 m² útiles;3 dormitorios | 3 baños | 102 m² útiles;Las Arañas, La Reina, Chile, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Amplio Moderno Depto 3d+3b+estar+2e+1b;10850;CLF;4 dormitorios;3 baños;120 m² útiles;4 dormitorios | 3 baños | 120 m² útiles;Las Perdices, La Reina, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Venta Hermoso Y Funcional Depto.obispo Del Solar 5711, 2 Est;10200;CLF;3 dormitorios;2 baños;103 m² útiles;3 dormitorios | 2 baños | 103 m² útiles;Obispo Del Solar 5711, La Reina, Chile, Metro Simón Bolivar, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Venta Departamento Con Excelente Ubicación Y Ameni...;6605;CLF;2 dormitorios;2 baños;71 m² útiles;2 dormitorios | 2 baños | 71 m² útiles;La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento En Venta En La Cañada;7650;CLF;;2 baños;78 m² útiles;2 baños | 78 m² útiles;LA CAÑADA / LORELEY, Palmas De Mallorca, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Departamento Mariposa En Ñuñoa;7149;CLF;2 dormitorios;2 baños;56 m² útiles;2 dormitorios | 2 baños | 56 m² útiles;Avenida Irarrazaval, 5400 - 5700, Metro Simón Bolivar, La Reina;
2025-11-29 18:02:19;La Reina;departamento;Venta Moderno Departamento Gran Vista, Ubicación I...;8000;CLF;3 dormitorios;2 baños;78 m² útiles;3 dormitorios | 2 baños | 78 m² útiles;La Reina, Troncos Viejos;
2025-11-29 18:02:19;La Reina;departamento;Sin Comisión ! Precioso Departamento De Un Piso Co...;9662;CLF;3 dormitorios;2 baños;100 m² útiles;3 dormitorios | 2 baños | 100 m² útiles;La Reina, Francisco De Villagra;
2025-11-29 18:02:19;La Reina;departamento;Departamento Con Jardín Venta La Reina;13900;CLF;3 dormitorios;2 baños;130 m² útiles;3 dormitorios | 2 baños | 130 m² útiles;La Reina, La Reina Alta;
2025-11-29 18:02:19;La Reina;departamento;Lindo Y Amplio Departamento Metro Plaza Egaña;8800;CLF;3 dormitorios;2 baños;120 m² útiles;3 dormitorios | 2 baños | 120 m² útiles;La Reina, Metro Simón Bolivar;
2025-11-29 18:02:19;La Reina;departamento;Oportunidad! Departamento En Condominio En Un Ento...;7980;CLF;3 dormitorios;2 baños;95 m² útiles;3 dormitorios | 2 baños | 95 m² útiles;La Reina, Palmas De Mallorca;
2025-11-29 18:02:19;La Reina;departamento;Espectacular Duplex En Venta Chacra Los Olmos La R...;18200;CLF;4 dormitorios;4 baños;243 m² útiles;4 dormitorios | 4 baños | 243 m² útiles;La Reina, La Reina Alta;
2025-11-29 18:02:19;La Reina;departamento;Departamento Amplio Con Espectacular Azotea De Uso...;16100;CLF;3 dormitorios;4 baños;162 m² útiles;3 dormitorios | 4 baños | 162 m² útiles;La Reina, La Reina Alta;
2025-11-29 18:02:19;La Reina;departamento;Se Vende Hermoso Departamento Inserto En Sector Pr...;15950;CLF;3 dormitorios;3 baños;188 m² útiles;3 dormitorios | 3 baños | 188 m² útiles;Santiago, La Reina Alta, La Reina;
2025-11-29 18:02:19;La Reina;departamento;La Reina Alta, Departamento En Venta Chacra Los Ol...;14500;CLF;4 dormitorios;3 baños;178 m² útiles;4 dormitorios | 3 baños | 178 m² útiles;La Reina, La Reina Alta;
2025-11-29 18:02:19;La Reina;departamento;Departamento Con Gran Vista, La Reina;11900;CLF;4 dormitorios;3 baños;128 m² útiles;4 dormitorios | 3 baños | 128 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 18:02:19;La Reina;departamento;¡departamento En Venta! Ubicación Inmejorable Y Al...;10790;CLF;3 dormitorios;3 baños;127 m² útiles;3 dormitorios | 3 baños | 127 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 18:02:19;La Reina;departamento;Black Property. Exclusivo Departamento Con Patio. ...;10877;CLF;3 dormitorios;2 baños;112 m² útiles;3 dormitorios | 2 baños | 112 m² útiles;La Reina, Palmas De Mallorca;
2025-11-29 18:02:19;La Reina;departamento;Venta Hermoso Departamento Con Jardín La Reina Alt...;14700;CLF;4 dormitorios;3 baños;140 m² útiles;4 dormitorios | 3 baños | 140 m² útiles;La Reina, La Reina Alta;
2025-11-29 18:03:11;La Reina;departamento;Black Property. Espectacular Vista Country Club. D...;11305;CLF;4 dormitorios;3 baños;133 m² útiles;4 dormitorios | 3 baños | 133 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 18:03:11;La Reina;departamento;Venta De Luminoso Y Amplio Departamento, Inmejorab...;9300;CLF;3 dormitorios;3 baños;118 m² útiles;3 dormitorios | 3 baños | 118 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 18:03:11;La Reina;departamento;Excelente Departamento Con Entrada Directa Al Coun...;10900;CLF;3 dormitorios;2 baños;132 m² útiles;3 dormitorios | 2 baños | 132 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 18:03:11;La Reina;departamento;Venta Dpto. 3d 2b Est. Y Bod. Metro Ppe. De Gales;265000000;CLP;3 dormitorios;2 baños;93 m² útiles;3 dormitorios | 2 baños | 93 m² útiles;Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:03:11;La Reina;departamento;Departamento Remodelado En Venta De 3 Dorm. En La Reina;5900;CLF;3 dormitorios;1 baño;74 m² útiles;3 dormitorios | 1 baño | 74 m² útiles;Principe De Gales/Plaza Chile Peru, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:03:11;La Reina;departamento;En Venta Departamento Muy Acogedor Y Buena Conecti...;4150;CLF;3 dormitorios;1 baño;58 m² útiles;3 dormitorios | 1 baño | 58 m² útiles;La Reina, Metro Simón Bolivar;
2025-11-29 18:03:11;La Reina;departamento;Oportunidad Tasa Fija De 3,10% Posibilidad De Novación;6300;CLF;2 dormitorios;2 baños;66 m² útiles;2 dormitorios | 2 baños | 66 m² útiles;Av. Echeñique, Metro Simón Bolivar, La Reina;
2025-11-29 18:03:11;La Reina;departamento;Departamento En Venta En La Reina Alta;12800;CLF;3 dormitorios;3 baños;140 m² útiles;3 dormitorios | 3 baños | 140 m² útiles;Helsby 2100 - 2400, La Reina, Región Metropolitana, Chile, La Reina Alta, La Reina;
2025-11-29 18:03:11;La Reina;departamento;Departamento En Venta En La Reina Con Terraza;12000;CLF;4 dormitorios;3 baños;120 m² útiles;4 dormitorios | 3 baños | 120 m² útiles;Loreley 1500 - 1800, La Reina, Región Metropolitana, Chile, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 18:03:11;La Reina;departamento;Departamento En Venta En La Reina Con Jardín;8850;CLF;2 dormitorios;2 baños;70 m² útiles;2 dormitorios | 2 baños | 70 m² útiles;Av. Echeñique 8400 - 8700, La Reina, Chile, Carlos Ossandón, La Reina;
