fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url;latitud;longitud;direccion_geocoded
2025-11-29 18:15:00;Santiago;casa;Oportunidad Ii Casa En Altura Ii Parque Almagro;160000000;CLP;7 dormitorios;3 baños;180 m² útiles;7 dormitorios | 3 baños | 180 m² útiles;Cóndor 600 - 900, Santiago, San Diego, Santiago;;-33.450231;-70.6488937;Cóndor 600 - 900, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Casa En Venta De 8 Dorm. En Santiago Barrio Dieciocho;21973;CLF;8 dormitorios;4 baños;460 m² útiles;8 dormitorios | 4 baños | 460 m² útiles;Barrio Dieciocho, Dieciocho, Santiago;;-33.4488204;-70.6577685;Barrio Dieciocho, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Venta De Casa ;3550;CLF;4 dormitorios;1 baño;100 m² útiles;4 dormitorios | 1 baño | 100 m² útiles;Atacama 3220, Santiago, Santiago;;-33.4317021;-70.6798676;Atacama 3220, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Estupenda Casa Comercial En El Corazón De Republica;850000000;CLP;15 dormitorios;12 baños;540 m² útiles;15 dormitorios | 12 baños | 540 m² útiles;Sazié 1500 - 1800, Santiago, Ejército - Toesca, Santiago;;-33.4493177;-70.6591472;Sazié 1500 - 1800, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Casa Esquina, Davila Larrain, Santiago;4800;CLF;4 dormitorios;4 baños;170 m² útiles;4 dormitorios | 4 baños | 170 m² útiles;Dávila Larraín 1895, Santiago, Bogotá - Sierra Bella, Santiago;;-33.4697316;-70.635722;Dávila Larraín 1895, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Casa Alejandro - Santiago Centro - 3d + 1b;125000000;CLP;3 dormitorios;1 baño;60 m² útiles;3 dormitorios | 1 baño | 60 m² útiles;Alejandro 900 - 1200, Santiago, Parque Los Reyes, Santiago;;-33.4725726;-70.6672664;Alejandro 900 - 1200, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Excelente Casa Comercial, En Ubicación Principal, Republica;870000000;CLP;15 dormitorios;8 baños;451 m² útiles;15 dormitorios | 8 baños | 451 m² útiles;Ejército Libertador, Santiago, Ejército - Toesca, Santiago;;-33.4573325;-70.6595757;Ejército Libertador, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Casa Con 445 Mts De Terreno Santiago Centro;13821;CLF;12 dormitorios;5 baños;245 m² útiles;12 dormitorios | 5 baños | 245 m² útiles;Aconcagua 1200 - 1500, Santiago, Parque Almagro, Santiago;;-33.4586755;-70.6524275;Aconcagua 1200 - 1500, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Vendemos Propiedad Comercial, Corazón Barrio Brasil Santiago;30500;CLF;4 dormitorios;6 baños;720 m² útiles;4 dormitorios | 6 baños | 720 m² útiles;Erasmo Escala 1955, Santiago, Barrio Brasil, Santiago;;-33.4455424;-70.6736174;Erasmo Escala 1955, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Para Local Comercial Y/o Para Vivir Ñuble/ San Francisco;220000000;CLP;5 dormitorios;2 baños;167 m² útiles;5 dormitorios | 2 baños | 167 m² útiles;Ñuble/ San Francisco, Franklin - Biobío, Santiago;;-33.469019;-70.6440736;Ñuble/ San Francisco, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Casa Historica En Barrio Yungay;6000;CLF;7 dormitorios;4 baños;256 m² útiles;7 dormitorios | 4 baños | 256 m² útiles;BARRIO YUNGAY,PASAJE CERRADO, Barrio Yungay, Santiago;;-33.4431331;-70.6738044;BARRIO YUNGAY, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Casa Esquina Sector D Larrain Con Carmen Uf 4610;4610;CLF;4 dormitorios;4 baños;169 m² útiles;4 dormitorios | 4 baños | 169 m² útiles;Dávila Larraín 1895, Santiago, Bogotá - Sierra Bella, Santiago;;-33.4697316;-70.635722;Dávila Larraín 1895, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Casa En Venta En Santiago;5924;CLF;4 dormitorios;3 baños;261 m² útiles;4 dormitorios | 3 baños | 261 m² útiles;VICTORIA//LORD COCHRANE, Parque O'Higgins, Santiago;;-33.4643426;-70.6528073;VICTORIA//LORD COCHRANE, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Casa En Venta De 3 Dorm. En Santiago;3175;CLF;3 dormitorios;2 baños;93 m² útiles;3 dormitorios | 2 baños | 93 m² útiles;Museo Militar, Parque Almagro, Santiago;;-33.4572469;-70.6561723;Museo Militar, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Casa En Venta En Sierra Bella Santiago Con Patio;290000000;CLP;4 dormitorios;2 baños;270 m² útiles;4 dormitorios | 2 baños | 270 m² útiles;Sierra Bella 1594, Bogotá - Sierra Bella, Santiago;;-33.4655591;-70.6346382;Sierra Bella 1594, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Amplia Casa, Santiago Sur. 10 Minutos Caminando Metro Matta;4800;CLF;3 dormitorios;2 baños;100 m² útiles;3 dormitorios | 2 baños | 100 m² útiles;Av. Manuel Antonio Matta 558, 8360058 Santiago, Región Metropolitana, Chile, Barrio Diez De Julio, Santiago;;-33.4579854;-70.6406286;Av. Manuel Antonio Matta 558, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa; Gran Propiedad Centenaria Renovada;9000;CLF;10 dormitorios;3 baños;340 m² útiles;10 dormitorios | 3 baños | 340 m² útiles;LIBERTAD, 300 - 600, Barrio Yungay, Santiago;;-33.4482146;-70.6732132;LIBERTAD, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Terreno Comercial, 2 Casas, Gran  Galpón;17990;CLF;6 dormitorios;3 baños;200 m² útiles;6 dormitorios | 3 baños | 200 m² útiles;Calle Camino A Melipilla 1600 - 1800, Club Hípico, Santiago;;-33.6803742;-70.9548523;Calle Camino A Melipilla 1600 - 1800, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Rp-casa En Venta Sector Metro Republica;9900;CLF;16 dormitorios;6 baños;266 m² útiles;16 dormitorios | 6 baños | 266 m² útiles;Erasmo Escala 2100 - 2400, Santiago, Barrio Yungay, Santiago;;-33.4445444;-70.6623487;Erasmo Escala 2100 - 2400, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Amplia Casa Para Diversos Usos Con Excelente Ubicación;3000;CLF;4 dormitorios;2 baños;173 m² útiles;4 dormitorios | 2 baños | 173 m² útiles;Santiago/ Matta Sur, Parque O'Higgins, Santiago;;-33.4595721;-70.6479053;Santiago/ Matta Sur, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Ideal Bodega;4500;CLF;5 dormitorios;1 baño;173 m² útiles;5 dormitorios | 1 baño | 173 m² útiles;Pedro León Ugalde 1200 - 1500, Santiago, Bogotá - Sierra Bella, Santiago;;-33.4641065;-70.6318972;Pedro León Ugalde 1200 - 1500, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Se Vende Exclusiva Casa Rafael Sotomayor, Stgo;180000000;CLP;4 dormitorios;2 baños;131 m² útiles;4 dormitorios | 2 baños | 131 m² útiles;Rafael Sotomayor 385, Santiago, Santiago Metropolitan Region 8320000, Chile, Barrio Yungay, Santiago;;-33.4410845;-70.6731413;Rafael Sotomayor 385, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Vende Casa Comercial & Habitacional 3d,2b 264m2/335m2;320000000;CLP;3 dormitorios;2 baños;335 m² útiles;3 dormitorios | 2 baños | 335 m² útiles;Avenida Ricardo Cumming 582, Barrio Yungay, Santiago;;-33.4380128;-70.6688092;Avenida Ricardo Cumming 582, Santiago, Santiago, Chile
2025-11-29 18:15:00;Santiago;casa;Se Vende Amplia Casa En Santiago  Excelente Ubicación;6426;CLF;4 dormitorios;2 baños;172 m² útiles;4 dormitorios | 2 baños | 172 m² útiles;Maturana 984, 8340142 Santiago, Región Metropolitana, Chile, Parque Los Reyes, Santiago;;-33.4330644;-70.6677046;Maturana 984, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Vendo Casa Stgo 2d+1b -antu;90000000;CLP;2 dormitorios;1 baño;30 m² útiles;2 dormitorios | 1 baño | 30 m² útiles;Pedro Lagos 612, Santiago, Santiago Metropolitan Region 8320000, Chile, Bogotá - Sierra Bella, Santiago;;-33.4651953;-70.6405188;Pedro Lagos 612, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa Remodelada 3d, 2b, Calle Maipú, Comuna De Santiago;4190;CLF;3 dormitorios;2 baños;98 m² útiles;3 dormitorios | 2 baños | 98 m² útiles;Maipú , Santiago, Santiago Metropolitan Region 8320000, Chile, Parque Los Reyes, Santiago;;-33.5094409;-70.756182;Maipú, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa-terreno Stgo Centro Barrio Antiguo . Inversionistas !!;10100;CLF;4 dormitorios;2 baños;300 m² útiles;4 dormitorios | 2 baños | 300 m² útiles;Maturana 78, Barrio Brasil, Santiago;;-33.4437262;-70.6663982;Maturana 78, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Propiedad Con Renta  Arrendada A Universidad (7,2%);29900;CLF;;;820 m² totales;820 m² totales;REPUBLICA 498, Barrio República, Santiago;;-33.4542225;-70.6667518;REPUBLICA 498, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Excelente Terreno Comercial Con Alto Tránsito - Inm. Escocia;27000;CLF;;;1.350 m² totales;1.350 m² totales;Avenida Matta 1420, Parque O'Higgins, Santiago;;-33.4603511;-70.6537427;Avenida Matta 1420, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Activo Con Flujo Asegurado En Santiago Centro (7,2%);29900;CLF;8 dormitorios;4 baños;755 m² útiles;8 dormitorios | 4 baños | 755 m² útiles;República 498, Santiago, Santiago Metropolitan Region 8320000, Chile, Barrio República, Santiago;;-33.4542225;-70.6667518;República 498, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Maravillosa Casa Estilo Town House;5700;CLF;3 dormitorios;3 baños;121 m² útiles;3 dormitorios | 3 baños | 121 m² útiles;Maipú 425, Santiago, Región Metropolitana De Santiago 8320000, Chile, Barrio Yungay, Santiago;;-33.4408724;-70.6764517;Maipú 425, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Oportunidad De Excelente Casa Sector Club Hipico;5600;CLF;4 dormitorios;2 baños;165 m² útiles;4 dormitorios | 2 baños | 165 m² útiles;San Alfonso 1025, 8370570 Santiago, Región Metropolitana, Chile, Club Hípico, Santiago;;-33.4619745;-70.6742214;San Alfonso 1025, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa Para Remodelacion Total 100/80m2;80000000;CLP;3 dormitorios;1 baño;80 m² útiles;3 dormitorios | 1 baño | 80 m² útiles;Maturana 778, Santiago, Región Metropolitana De Santiago 8320000, Chile, Barrio Brasil, Santiago;;-33.4352925;-70.6674446;Maturana 778, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Propiedad Para Destino Comercial O Habitacional;4200;CLF;5 dormitorios;;229 m² útiles;5 dormitorios | 229 m² útiles;German Riesco, 1800 - 2100, Franklin - Biobío, Santiago;;-33.4716017;-70.6413965;German Riesco, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Edificio Para Proyecto;10990;CLF;23 dormitorios;25 baños;500 m² útiles;23 dormitorios | 25 baños | 500 m² útiles;Victoria Subercaseaux 1 - 300, Santiago, Chile, Barrio Lastarria, Santiago;;-33.4380642;-70.6430084;Victoria Subercaseaux 1 - 300, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa; Santiago House 8d4b  Prime Location ;15000;CLF;8 dormitorios;6 baños;1.084 m² útiles;8 dormitorios | 6 baños | 1.084 m² útiles;Victor Manuel, 1 - 300, Bogotá - Sierra Bella, Santiago;;-33.4585741;-70.6420014;Victor Manuel, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta En Barrio Yungay, Santiago;9900;CLF;12 dormitorios;4 baños;380 m² útiles;12 dormitorios | 4 baños | 380 m² útiles;Capuchinos 600 - 900, Santiago, Barrio Yungay, Santiago;;-33.4347956;-70.6534761;Capuchinos 600 - 900, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta En Esmeralda, Costanera Norte, Metro;9890;CLF;11 dormitorios;4 baños;635 m² útiles;11 dormitorios | 4 baños | 635 m² útiles;Esmeralda 757, Santiago, Chile, Centro Histórico De Santiago, Santiago;;-33.4345224;-70.648318;Esmeralda 757, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Espacio, Historia Y Plusvalía En Santiago;5871;CLF;4 dormitorios;2 baños;214 m² útiles;4 dormitorios | 2 baños | 214 m² útiles;Garcia Reyes, 629, Barrio Yungay, Santiago;;-33.4384228;-70.6717408;Garcia Reyes, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta De 7 Dorm. En Santiago;10900;CLF;7 dormitorios;2 baños;278 m² útiles;7 dormitorios | 2 baños | 278 m² útiles;Sargento Aldea / Metro Ñuble, Santiago;;-36.5978328;-72.0982702;Sargento Aldea / Ñuble, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta De 2 Dorm. En Santiago;2762;CLF;2 dormitorios;2 baños;100 m² útiles;2 dormitorios | 2 baños | 100 m² útiles;Libertad / Mapocho, Parque Los Reyes, Santiago;;-33.4378262;-70.6505028;Libertad / Mapocho, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta De 12 Dorm. En Santiago;15990;CLF;12 dormitorios;3 baños;493 m² útiles;12 dormitorios | 3 baños | 493 m² útiles;Metro Universidad Catolica, Santiago;;-33.4397617;-70.6398924;Universidad Catolica, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casona Barrio Concha Y Toro En Obra Gruesa Hotel O Deptos.;18900;CLF;16 dormitorios;16 baños;1.117 m² útiles;16 dormitorios | 16 baños | 1.117 m² útiles;Concha Y Toro 1 - 300, Santiago, Chile, Barrio Brasil, Santiago;;-33.4457413;-70.6660453;Concha Y Toro 1 - 300, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Se Vende Casa 4d 1b Remodelada Metro Toesca Negociable;100000000;CLP;4 dormitorios;1 baño;110 m² útiles;4 dormitorios | 1 baño | 110 m² útiles;Metro Toesca, Parque Almagro, Santiago;;-33.4529746;-70.6585851;Toesca, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa Grande Y Remodelada En Santiago Centro;450000000;CLP;5 dormitorios;4 baños;293 m² útiles;5 dormitorios | 4 baños | 293 m² útiles;Barrio República, Santiago;;-33.4527404;-70.6674296;Barrio República, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta De 8 Dorm. En Santiago;400000000;CLP;8 dormitorios;4 baños;317 m² útiles;8 dormitorios | 4 baños | 317 m² útiles;Yungay, Barrio Yungay, Santiago;;-33.4289418;-70.6796644;Yungay, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta De 4 Dorm. En Santiago;5600;CLF;4 dormitorios;2 baños;165 m² útiles;4 dormitorios | 2 baños | 165 m² útiles;Club Hípico, Club Hípico, Santiago;;-33.4713213;-70.6649053;Club Hípico, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta De 5 Dorm. En Santiago;10850;CLF;5 dormitorios;1 baño;445 m² útiles;5 dormitorios | 1 baño | 445 m² útiles;Club Hípico, Club Hípico, Santiago;;-33.4713213;-70.6649053;Club Hípico, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta De 4 Dorm. En Providencia;21500;CLF;4 dormitorios;3 baños;286 m² útiles;4 dormitorios | 3 baños | 286 m² útiles;Colegio San Ignacio, Bulnes, Santiago;;-33.4474982;-70.6560442;Colegio San Ignacio, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Tradicional, Patio Interior, 3d2b, Regularizada Total;4250;CLF;3 dormitorios;2 baños;98 m² útiles;3 dormitorios | 2 baños | 98 m² útiles;Cuevas 1500 - 1800, Santiago, Bogotá - Sierra Bella, Santiago;;-33.4606077;-70.6334663;Cuevas 1500 - 1800, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta En Barrio Universitario (negociable);149900000;CLP;2 dormitorios;1 baño;96 m² útiles;2 dormitorios | 1 baño | 96 m² útiles;Gorbea 2020, Ejército - Toesca, Santiago;;-33.4526823;-70.6634303;Gorbea 2020, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta De 6 Dorm. En Santiago;16000;CLF;6 dormitorios;3 baños;295 m² útiles;6 dormitorios | 3 baños | 295 m² útiles;Ismael Valdés Vergara, Centro Histórico De Santiago, Santiago;;-33.4336846;-70.6497004;Ismael Valdés Vergara, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Gran Casa/oficina Excelente Ubicación ;6100;CLF;4 dormitorios;5 baños;170 m² útiles;4 dormitorios | 5 baños | 170 m² útiles;Serrano 625, San Diego, Santiago;;-33.452791;-70.6479172;Serrano 625, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Hermosa Casa Patrimonial Barrio Yungay;8350;CLF;4 dormitorios;2 baños;211 m² útiles;4 dormitorios | 2 baños | 211 m² útiles;Adriana Cousiño 367, Santiago, Barrio Yungay, Santiago;;-33.4418654;-70.6770956;Adriana Cousiño 367, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casona Para Uso Comercial. ¡¡se Escuchan Ofertas!!;17000;CLF;15 dormitorios;8 baños;897 m² útiles;15 dormitorios | 8 baños | 897 m² útiles;Vergara 130, Ejército - Toesca, Santiago;;-33.4515629;-70.6617969;Vergara 130, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Venta Hermosa Casa En Príncipe De Gales En La Reina 386 Mts2;14959;CLF;4 dormitorios;4 baños;175 m² útiles;4 dormitorios | 4 baños | 175 m² útiles;Príncipe De Gales, Santiago, Centro Histórico De Santiago, Santiago;;-33.4427838;-70.6566107;Príncipe De Gales, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Oportunidad, Amplia, Buenos Accesos, Uso Comercial;4900;CLF;4 dormitorios;2 baños;185 m² útiles;4 dormitorios | 2 baños | 185 m² útiles;Madrid 1416, Santiago, Bogotá - Sierra Bella, Santiago;;-33.4621408;-70.6341902;Madrid 1416, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Terreno Con Casa En Centro De Concepción ;15160;CLF;3 dormitorios;1 baño;431 m² útiles;3 dormitorios | 1 baño | 431 m² útiles;Serrano 21, Santiago, Chile, Bulnes, Santiago;;-33.4479201;-70.6487298;Serrano 21, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casona Remodelada Con Giro Comercial En Barrio República.;10270;CLF;10 dormitorios;7 baños;316 m² útiles;10 dormitorios | 7 baños | 316 m² útiles;Pasaje República 1 - 300, Santiago, Chile, Barrio República, Santiago;;-33.4486917;-70.6677049;Pasaje República 1 - 300, Santiago, Santiago, Chile
2025-11-29 18:15:31;Santiago;casa;Casa En Venta En Barrio Yungay, Santiago;2800;CLF;11 dormitorios;2 baños;200 m² útiles;11 dormitorios | 2 baños | 200 m² útiles;Maipú 656, Santiago, Barrio Yungay, Santiago;;-33.4376659;-70.6769824;Maipú 656, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Casa En Venta En La Reina;14959;CLF;4 dormitorios;3 baños;175 m² útiles;4 dormitorios | 3 baños | 175 m² útiles;Príncipe De Gales 8780, Santiago, Chile, Centro Histórico De Santiago, Santiago;;-33.4427838;-70.6566107;Príncipe De Gales 8780, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Se Vende Casa En Santiago Parque O;130000000;CLP;3 dormitorios;1 baño;82 m² útiles;3 dormitorios | 1 baño | 82 m² útiles;El Trebol 1745, Club Hípico, Santiago;;-33.4699144;-70.6695257;El Trebol 1745, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Casa En Venta De 4 Dorm. En Cité Calle San Pablo;1500;CLF;4 dormitorios;1 baño;92 m² útiles;4 dormitorios | 1 baño | 92 m² útiles;San Pablo - Amunátegui, Centro Histórico De Santiago, Santiago;;-33.4346231;-70.6572848;San Pablo - Amunátegui, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Oportunidad Vendo Casa 2 Pisos, Santiago Centro 3d, 1b;2787;CLF;3 dormitorios;1 baño;90 m² útiles;3 dormitorios | 1 baño | 90 m² útiles;Coquimbo 1018, San Diego, Santiago;;-33.4567521;-70.6482312;Coquimbo 1018, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Oportunidad De Inversión En El Corazón De Santiago;12300;CLF;;;684 m² útiles;684 m² útiles;Victor Manuel, 1 - 300, Bogotá - Sierra Bella, Santiago;;-33.4585741;-70.6420014;Victor Manuel, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Vendo Hotel;56740;CLF;14 dormitorios;14 baños;1.082 m² útiles;14 dormitorios | 14 baños | 1.082 m² útiles;Bogotá - Sierra Bella, Santiago;;-33.458961;-70.6302469;Bogotá - Sierra Bella, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Venta De Casa Muy Cerca Del Metro;12978;CLF;5 dormitorios;2 baños;147 m² útiles;5 dormitorios | 2 baños | 147 m² útiles;Santiago, Franklin - Biobío;;-33.4420638;-70.6456647;Santiago, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Casa Con Local;5863;CLF;5 dormitorios;3 baños;202 m² útiles;5 dormitorios | 3 baños | 202 m² útiles;Artemio Gutierrez, 0, Bogotá - Sierra Bella, Santiago;;-33.462253;-70.6363056;Artemio Gutierrez, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Casa Remodelada En Rogelio Ugarte, Santiago;7500;CLF;3 dormitorios;2 baños;110 m² útiles;3 dormitorios | 2 baños | 110 m² útiles;Santiago, Bogotá - Sierra Bella;;-33.4420638;-70.6456647;Santiago, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Casa Remodelada En Ñuble A Pasos De Metro Rondizzo...;3500;CLF;3 dormitorios;2 baños;96 m² útiles;3 dormitorios | 2 baños | 96 m² útiles;Santiago, Franklin - Biobío;;-33.4420638;-70.6456647;Santiago, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Metro Rondizzoni. Gran Propiedad.;480000000;CLP;6 dormitorios;4 baños;320 m² útiles;6 dormitorios | 4 baños | 320 m² útiles;Metro Rondizzoni, Parque O'Higgins, Santiago;;-33.4696578;-70.6563736;Rondizzoni, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Casa Esquina En Tocornal;6450;CLF;5 dormitorios;2 baños;252 m² útiles;5 dormitorios | 2 baños | 252 m² útiles;Santiago, Bogotá - Sierra Bella;;-33.4420638;-70.6456647;Santiago, Santiago, Santiago, Chile
2025-11-29 18:15:38;Santiago;casa;Antigua Casa Remodelada En Almirante Hurtado;7190;CLF;4 dormitorios;2 baños;204 m² útiles;4 dormitorios | 2 baños | 204 m² útiles;Santiago, Ejército - Toesca;;-33.4420638;-70.6456647;Santiago, Santiago, Santiago, Chile
