fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url;latitud;longitud;direccion_geocoded
2025-11-29 17:37:02;La Reina;casa;Condominio De Villagra Townhouse;7985;CLF;3 dormitorios;3 baños;93 - 95 m² útiles;3 dormitorios | 3 baños | 93 - 95 m² útiles;Paula Jaraquemada 588, Francisco De Villagra, La Reina;;-33.4559889;-70.568067;Paula Jaraquemada 588, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Inversion!!!, Real Oportunidad Sector Exclusivo, Ver Video!!;9990;CLF;5 dormitorios;4 baños;150 m² útiles;5 dormitorios | 4 baños | 150 m² útiles;Av. Príncipe De Gales 6958, 7850316 La Reina, Región Metropolitana, Chile, Metro Príncipe De Gales - Country Club, La Reina;;-33.4385129;-70.5599863;Av. Príncipe De Gales 6958, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Casa Con Mucho Potencial Y Gran Terreno;22500;CLF;5 dormitorios;4 baños;294 m² útiles;5 dormitorios | 4 baños | 294 m² útiles;Carlos Ossandón 300 - 600, La Reina, Carlos Ossandón, La Reina;;-33.4394582;-70.5423323;Carlos Ossandón 300 - 600, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Acogedora Casa A Pasos Colegio The Grange School;13190;CLF;2 dormitorios;2 baños;200 m² útiles;2 dormitorios | 2 baños | 200 m² útiles;Ramón Laval 1200 - 1500, La Reina, Chile, Metro Príncipe De Gales - Country Club, La Reina;;-33.4387473;-70.5662791;Ramón Laval 1200 - 1500, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Gran Casa En Venta De 5 Dorm. En La Reina, Sector M. Edwards;12743;CLF;5 dormitorios;3 baños;159 m² útiles;5 dormitorios | 3 baños | 159 m² útiles;Loreley 500 A 600, Palmas De Mallorca, La Reina;;-33.4452283;-70.5644136;Loreley 500 A 600, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Fernando Castillo Velasco 7930.  Condominio Cerrado;7990;CLF;4 dormitorios;3 baños;120 m² útiles;4 dormitorios | 3 baños | 120 m² útiles;Av. Alcalde Fernando Castillo Velasco 7930, La Reina, Carlos Ossandón, La Reina;;-33.4507793;-70.5482361;Av. Alcalde Fernando Castillo Velasco 7930, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Casa 435 M2 Terreno/la Reina;13000;CLF;4 dormitorios;2 baños;175 m² útiles;4 dormitorios | 2 baños | 175 m² útiles;Simon Bolivar, 5700 - 6000, Metro Simón Bolivar, La Reina;;-33.4461845;-70.5719261;Simon Bolivar, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Casa 3d + 2b De 1 Piso En Pasaje Cerrado;11000;CLF;3 dormitorios;2 baños;138 m² útiles;3 dormitorios | 2 baños | 138 m² útiles;Simon Gonzalez, 7800 - 8100, Carlos Ossandón, La Reina;;-33.4475973;-70.5589138;Simon Gonzalez, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Casa En Condominio / Álvaro Casanova  Reina Alta;23890;CLF;5 dormitorios;3 baños;226 m² útiles;5 dormitorios | 3 baños | 226 m² útiles;Álvaro Casanova, 1 - 300, La Reina Alta, La Reina;;-33.4509256;-70.520225;Álvaro Casanova, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Luminosa, Moderna Y Amplia;18500;CLF;4 dormitorios;3 baños;160 m² útiles;4 dormitorios | 3 baños | 160 m² útiles;Alcalde Alejandro Chadwick 2021, La Reina, Metro Príncipe De Gales - Country Club, La Reina;;-33.4361788;-70.557595;Alcalde Alejandro Chadwick 2021, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Casa En Condominio La Reina Alta A Precio Oportunidad;12900;CLF;4 dormitorios;3 baños;147 m² útiles;4 dormitorios | 3 baños | 147 m² útiles;Carlos Ossandón, La Reina;;-33.4394582;-70.5423323;Carlos Ossandón, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Rica Casa En La Reina, 2 Dorm 2 Baños Lugar Muy Tranquilo;8950;CLF;2 dormitorios;2 baños;110 m² útiles;2 dormitorios | 2 baños | 110 m² útiles;Los Maitenes 430, Pepe Vila, La Reina;;-33.4553891;-70.554686;Los Maitenes 430, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Oportunidad ! Townhouse En La Reina Con Buena Ubic...;11500;CLF;4 dormitorios;3 baños;94 m² útiles;4 dormitorios | 3 baños | 94 m² útiles;La Reina;;-33.442282;-70.5432729;La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Preciosa Casa En Venta Condominio Álvaro Casanova;20900;CLF;5 dormitorios;4 baños;190 m² útiles;5 dormitorios | 4 baños | 190 m² útiles;La Reina, La Reina Alta;;-33.4430242;-70.5337236;La Reina, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa; Como  Nueva Casa En Venta, La Reina Alta;19800;CLF;4 dormitorios;4 baños;309 m² útiles;4 dormitorios | 4 baños | 309 m² útiles;La Reina, La Reina Alta;;-33.4430242;-70.5337236;La Reina, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Casa En Venta Condominio De 5 Dorm. En La Reina;16490;CLF;5 dormitorios;4 baños;230 m² útiles;5 dormitorios | 4 baños | 230 m² útiles;Onofre Jarpa, Padre Hurtado, La Reina;;-33.4381649;-70.529179;Onofre Jarpa, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Black Property. Oportunidad. Venta Casa A Pasos An...;13205;CLF;5 dormitorios;4 baños;227 m² útiles;5 dormitorios | 4 baños | 227 m² útiles;La Reina, Carlos Ossandón;;-33.4430242;-70.5337236;La Reina, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Magnifica Casa Con Patio Oriente;16600;CLF;6 dormitorios;5 baños;277 m² útiles;6 dormitorios | 5 baños | 277 m² útiles;Sta. Rita ,, Palmas De Mallorca, La Reina;;-33.4445871;-70.5593511;Sta. Rita, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Casa En Venta En La Reina Alta Con Jardín;12540;CLF;3 dormitorios;3 baños;165 m² útiles;3 dormitorios | 3 baños | 165 m² útiles;Nueva Príncipe De Gales 610, 7860308 La Reina, Región Metropolitana, Chile, La Reina Alta, La Reina;;-33.4426852;-70.5622141;Nueva Príncipe De Gales 610, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Casa En Condominio Con Piscina, La Reina Alta 4 Dorm Y Serv;18990;CLF;4 dormitorios;4 baños;210 m² útiles;4 dormitorios | 4 baños | 210 m² útiles;Carlos Silva Vildósola, La Reina Alta, La Reina;;-33.4406902;-70.5332603;Carlos Silva Vildósola, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Ubicada En Calle Tranquila Y Condominio.;12375;CLF;3 dormitorios;2 baños;139 m² útiles;3 dormitorios | 2 baños | 139 m² útiles;La Reina, La Reina Alta;;-33.4430242;-70.5337236;La Reina, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Impecable: Remodelada En Pasaje Cerrado,buena Conectividad;8900;CLF;3 dormitorios;3 baños;104 m² útiles;3 dormitorios | 3 baños | 104 m² útiles;Av. Simón Bolívar, Metro Simón Bolivar, La Reina;;-33.4454396;-70.5565816;Av. Simón Bolívar, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Espaciosa Casa, Gran Patio;13500;CLF;4 dormitorios;4 baños;157 m² útiles;4 dormitorios | 4 baños | 157 m² útiles;AVENIDA SIMÓN BOLÍVAR 7831, Carlos Ossandón, La Reina;;-33.4454396;-70.5565816;AVENIDA SIMÓN BOLÍVAR 7831, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Paque Padre Hurtado C_423637;15500;CLF;5 dormitorios;4 baños;248 m² útiles;5 dormitorios | 4 baños | 248 m² útiles;Carlos Ossandón, La Reina;;-33.4394582;-70.5423323;Carlos Ossandón, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Perez Rosales/vpuelma/ossandon C_423397;13300;CLF;4 dormitorios;3 baños;150 m² útiles;4 dormitorios | 3 baños | 150 m² útiles;Carlos Ossandón, La Reina;;-33.4394582;-70.5423323;Carlos Ossandón, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Colegio Andree C_423539;20000;CLF;4 dormitorios;4 baños;248 m² útiles;4 dormitorios | 4 baños | 248 m² útiles;Carlos Ossandón, La Reina;;-33.4394582;-70.5423323;Carlos Ossandón, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Ossandon/simón González C_422685;13900;CLF;3 dormitorios;3 baños;180 m² útiles;3 dormitorios | 3 baños | 180 m² útiles;Carlos Ossandón, La Reina;;-33.4394582;-70.5423323;Carlos Ossandón, La Reina, Santiago, Chile
2025-11-29 17:37:02;La Reina;casa;Fco. De  Villagra/bramante C_423370;6500;CLF;3 dormitorios;3 baños;91 m² útiles;3 dormitorios | 3 baños | 91 m² útiles;Francisco De Villagra, La Reina;;-33.4598829;-70.5620834;Francisco De Villagra, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Ossandon/p. De Gales C_423601;14990;CLF;4 dormitorios;3 baños;180 m² útiles;4 dormitorios | 3 baños | 180 m² útiles;Carlos Ossandón, La Reina;;-33.4394582;-70.5423323;Carlos Ossandón, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Condominio / Colegio Andree C_423351;14500;CLF;5 dormitorios;3 baños;160 m² útiles;5 dormitorios | 3 baños | 160 m² útiles;Carlos Ossandón, La Reina;;-33.4394582;-70.5423323;Carlos Ossandón, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Condominio/colegio Andree C_423598;14980;CLF;4 dormitorios;3 baños;206 m² útiles;4 dormitorios | 3 baños | 206 m² útiles;Carlos Ossandón, La Reina;;-33.4394582;-70.5423323;Carlos Ossandón, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Larrain/tobalaba/blestgana C_423621;5750;CLF;2 dormitorios;2 baños;73 m² útiles;2 dormitorios | 2 baños | 73 m² útiles;Blest Gana, La Reina;;-33.4551647;-70.5648064;Blest Gana, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa En Venta En La Reina Alta;25690;CLF;4 dormitorios;3 baños;258 m² útiles;4 dormitorios | 3 baños | 258 m² útiles;Escultora Rebeca Matte, La Reina Alta, La Reina;;-33.4332116;-70.5293594;Escultora Rebeca Matte, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa En Condominio, 4d Y 4b , Colegio Andrée;11990;CLF;4 dormitorios;4 baños;138 m² útiles;4 dormitorios | 4 baños | 138 m² útiles;Carlos Silva Vildosola, 8400 - 8700, Carlos Ossandón, La Reina;;-33.4406902;-70.5332603;Carlos Silva Vildosola, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Terreno Construccion En Venta La Reina Alta;26000;CLF;4 dormitorios;2 baños;87 m² útiles;4 dormitorios | 2 baños | 87 m² útiles;Álvaro Casanova, 0, La Reina Alta, La Reina;;-33.4509256;-70.520225;Álvaro Casanova, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Duplex En Venta De 5 Dorm. En La Reina;17200;CLF;5 dormitorios;4 baños;243 m² útiles;5 dormitorios | 4 baños | 243 m² útiles;Plaza La Reina, La Reina Alta, La Reina;;-33.4401954;-70.5329164;Plaza La Reina, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa En Condominio, La Reina Alta;22500;CLF;5 dormitorios;4 baños;240 m² útiles;5 dormitorios | 4 baños | 240 m² útiles;Álvaro Casanova, 900 - 1200, La Reina Alta, La Reina;;-33.4509256;-70.520225;Álvaro Casanova, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Av. Echeñique | Ossandón | 5 Dormitorios | La Reina;14000;CLF;5 dormitorios;3 baños;186 m² útiles;5 dormitorios | 3 baños | 186 m² útiles;Juan Francisco González, La Reina, Carlos Ossandón, La Reina;;-33.4431196;-70.5456705;Juan Francisco González, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Exclusivo Condominio En La  Reina Alta ;21490;CLF;4 dormitorios;4 baños;320 m² útiles;4 dormitorios | 4 baños | 320 m² útiles;Alvaro Casanova 900 - 1200, La Reina, La Reina Alta, La Reina;;-33.4509256;-70.520225;Alvaro Casanova 900 - 1200, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa En Venta 6d, 6b, La Reina Alta ;20500;CLF;6 dormitorios;6 baños;260 m² útiles;6 dormitorios | 6 baños | 260 m² útiles;Julia Bernstein 275, La Reina, Región Metropolitana, Chile, La Reina Alta, La Reina;;-33.4550428;-70.5258802;Julia Bernstein 275, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Excelente Terreno Precioso Jardin Acogedora Segura Tranquila;16720;CLF;4 dormitorios;4 baños;149 m² útiles;4 dormitorios | 4 baños | 149 m² útiles;José Zapiola 7800 - 8100, La Reina, Carlos Ossandón, La Reina;;-33.4494456;-70.5535918;José Zapiola 7800 - 8100, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa En Venta, Amplio Terreno, La Reina;10900;CLF;3 dormitorios;2 baños;129 m² útiles;3 dormitorios | 2 baños | 129 m² útiles;Francisco De Villagra, La Reina;;-33.4598829;-70.5620834;Francisco De Villagra, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Sala Estar Escritorio Quincho Ss Completos Varias Terrazas ;15600;CLF;3 dormitorios;3 baños;202 m² útiles;3 dormitorios | 3 baños | 202 m² útiles;Monseñor Edwards / Príncipe De Gales, Metro Príncipe De Gales - Country Club, La Reina;;-33.4386284;-70.5612379;Monseñor Edwards / Príncipe De Gales, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa En Venta En La Reina Alta Con Piscina Y Jardín;27900;CLF;4 dormitorios;3 baños;320 m² útiles;4 dormitorios | 3 baños | 320 m² útiles;María Monvel 600 - 900, La Reina, La Reina Alta, La Reina;;-33.4382789;-70.5221669;María Monvel 600 - 900, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Venta Casa En Condominio 4hab 3ba La Reina;19800;CLF;4 dormitorios;3 baños;220 m² útiles;4 dormitorios | 3 baños | 220 m² útiles;Avenida Alcalde Fernando Castillo Velasco, 10400, La Reina Alta, La Reina;;-33.4518572;-70.537342;Avenida Alcalde Fernando Castillo Velasco, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Amplia, Jardín, Piscina, Terraza, Home Office, Sala De Estar;14000;CLF;4 dormitorios;4 baños;181 m² útiles;4 dormitorios | 4 baños | 181 m² útiles;Oscar Castro 1391, 7860184 La Reina, Región Metropolitana, Chile, Carlos Ossandón, La Reina;;-33.441582;-70.5379072;Oscar Castro 1391, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa Amplia, Iluminada Y En Condominio. 4d/3b/2e;380000000;CLP;4 dormitorios;3 baños;138 m² útiles;4 dormitorios | 3 baños | 138 m² útiles;Salvador Izquierdo 1785, La Reina, Carlos Ossandón, La Reina;;-33.4386702;-70.5559821;Salvador Izquierdo 1785, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Venta Espectacular Casa Chilena En Condominio La Reina Alta;22950;CLF;5 dormitorios;5 baños;367 m² útiles;5 dormitorios | 5 baños | 367 m² útiles;María Monvel 1575, La Reina, La Reina Alta, La Reina;;-33.4382789;-70.5221669;María Monvel 1575, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa En La Reina, Con Amplio Y Bello Jardín!!;14850;CLF;5 dormitorios;3 baños;192 m² útiles;5 dormitorios | 3 baños | 192 m² útiles;Valenzuela Llanos, La Reina, Carlos Ossandón, La Reina;;-33.4500941;-70.5420609;Valenzuela Llanos, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa En Condominio Cerrado, Ubicado En La Reina Alta;17300;CLF;4 dormitorios;4 baños;160 m² útiles;4 dormitorios | 4 baños | 160 m² útiles;Alvaro Casanova 1021, La Reina, La Reina Alta, La Reina;;-33.4509256;-70.520225;Alvaro Casanova 1021, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Dos Casas En La Reina Alta;17100;CLF;4 dormitorios;5 baños;254 m² útiles;4 dormitorios | 5 baños | 254 m² útiles;Pintor Pacheco Altamirano, La Reina, La Reina Alta, La Reina;;-33.4547388;-70.5248425;Pintor Pacheco Altamirano, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Sin Comisión - Casa La Reina Alta 5d 4b Quincho-piscina     ;18100;CLF;5 dormitorios;4 baños;185 m² útiles;5 dormitorios | 4 baños | 185 m² útiles;Onofre Jarpa 10629, 7860086 Santiago, La Reina, Región Metropolitana, Chile, La Reina Alta, La Reina;;-33.4381649;-70.529179;Onofre Jarpa 10629, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Mejor Ubicación - 235/640m2 - Como Nueva;19900;CLF;5 dormitorios;4 baños;235 m² útiles;5 dormitorios | 4 baños | 235 m² útiles;Alvaro Casanova 500, La Reina, La Reina;;-33.4484869;-70.5195343;Alvaro Casanova 500, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Estupenda Casa Solida 3d+2b Y Servicios En La Reina;9850;CLF;4 dormitorios;3 baños;158 m² útiles;4 dormitorios | 3 baños | 158 m² útiles;Las Crisálidas, La Reina, Troncos Viejos, La Reina;;-33.4362149;-70.5748996;Las Crisálidas, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa Familiar Con Piscina, Quincho Y Oficina Vende Su Dueño;25300;CLF;8 dormitorios;6 baños;350 m² útiles;8 dormitorios | 6 baños | 350 m² útiles;Los Laureles 6961, La Reina, Pepe Vila, La Reina;;-33.4537352;-70.5543444;Los Laureles 6961, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa En Pasaje, Cercana A Metro, Andrée Y Grange.;8200;CLF;5 dormitorios;3 baños;125 m² útiles;5 dormitorios | 3 baños | 125 m² útiles;Los Corcolenes 7286, La Reina, Pepe Vila, La Reina;;-33.4523119;-70.5523559;Los Corcolenes 7286, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa 3 Dormitorios 2 Baños, En La Reina.;75000000;CLP;3 dormitorios;2 baños;40 m² útiles;3 dormitorios | 2 baños | 40 m² útiles;Chapiquiña 135, La Reina, Villa La Reina, La Reina;;-33.453847;-70.5323624;Chapiquiña 135, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa A Pasos Del Grange Remodelada Con Piscina;15900;CLF;4 dormitorios;3 baños;177 m² útiles;4 dormitorios | 3 baños | 177 m² útiles;Schiller 2100 - 2400, La Reina, Metro Príncipe De Gales - Country Club, La Reina;;-33.4345448;-70.5597611;Schiller 2100 - 2400, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Ocho Casas En Condominio Nuevo 4d/4b/3e Julia Bernstein ;23990;CLF;4 dormitorios;4 baños;240 m² útiles;4 dormitorios | 4 baños | 240 m² útiles;Julia Bernstein, La Reina, La Reina Alta, La Reina;;-33.4561434;-70.5262767;Julia Bernstein, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Cómoda Casa En Condominio En La Reina;12375;CLF;4 dormitorios;3 baños;147 m² útiles;4 dormitorios | 3 baños | 147 m² útiles;Helsby 9474, 7860017 La Reina, Región Metropolitana, Chile, La Reina Alta, La Reina;;-33.4345647;-70.5271336;Helsby 9474, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;En Venta Casa Familiar Con Jardín Soñado Y Piscina.la Reina ;14000;CLF;5 dormitorios;3 baños;200 m² útiles;5 dormitorios | 3 baños | 200 m² útiles;Simón González 7222, 7.8504e+06 - 7.8507e+06 La Reina, Región Metropolitana, Chile, Palmas De Mallorca, La Reina;;-33.4469182;-70.5557683;Simón González 7222, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Casa En Venta De 4 Dorm. En La Reina;16990;CLF;4 dormitorios;4 baños;170 m² útiles;4 dormitorios | 4 baños | 170 m² útiles;Álvaro Casanova / María Monvel, La Reina Alta, La Reina;;-33.4371958;-70.5191394;Álvaro Casanova / María Monvel, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Espacios Perfectos Para Familias Con Niños, Rica Piscina.;12950;CLF;5 dormitorios;3 baños;138 m² útiles;5 dormitorios | 3 baños | 138 m² útiles;Pasaje 23 De Febrero, La Reina, Carlos Ossandón, La Reina;;-33.4371386;-70.5417814;Pasaje 23 De Febrero, La Reina, Santiago, Chile
2025-11-29 17:37:19;La Reina;casa;Linda Casa En Condominio Jose Zapiola ;13800;CLF;4 dormitorios;4 baños;155 m² útiles;4 dormitorios | 4 baños | 155 m² útiles;José Zapiola 7500 - 7800, Carlos Ossandón, La Reina;;-33.4494456;-70.5535918;José Zapiola 7500 - 7800, La Reina, Santiago, Chile
2025-11-29 17:37:30;La Reina;casa;Venta Amplia Y Luminosa Casa En Príncipe De Gales La Reina;12300;CLF;3 dormitorios;3 baños;149 m² útiles;3 dormitorios | 3 baños | 149 m² útiles;Av. Príncipe De Gales 8210, La Reina, Carlos Ossandón, La Reina;;-33.4399477;-70.5466478;Av. Príncipe De Gales 8210, La Reina, Santiago, Chile
2025-11-29 17:37:30;La Reina;casa;En Condominio, Con Renovada Cocina Integrada;14000;CLF;4 dormitorios;3 baños;150 m² útiles;4 dormitorios | 3 baños | 150 m² útiles;La Reina;;-33.442282;-70.5432729;La Reina, Santiago, Chile
2025-11-29 17:37:30;La Reina;casa;Casa En El Mejor Sector De La Reina;17500;CLF;5 dormitorios;3 baños;192 m² útiles;5 dormitorios | 3 baños | 192 m² útiles;Julia Bernstein, La Reina Alta, La Reina;;-33.4561434;-70.5262767;Julia Bernstein, La Reina, Santiago, Chile
2025-11-29 17:37:30;La Reina;casa;Casa Mediterránea, Excelente Ubicación;16300;CLF;4 dormitorios;3 baños;140 m² útiles;4 dormitorios | 3 baños | 140 m² útiles;Carlos Ossandón, La Reina;;-33.4394582;-70.5423323;Carlos Ossandón, La Reina, Santiago, Chile
2025-11-29 17:37:30;La Reina;casa;Acogedora Y Cálida Casa En Condominio;12000;CLF;4 dormitorios;3 baños;139 m² útiles;4 dormitorios | 3 baños | 139 m² útiles;ALCALDE FERNANDO CASTILLO VELASCO, Carlos Ossandón, La Reina;;-33.4546049;-70.5163008;ALCALDE FERNANDO CASTILLO VELASCO, La Reina, Santiago, Chile
2025-11-29 17:37:30;La Reina;casa;Diseñada Por Fdo. Castillo Velasco;17800;CLF;3 dormitorios;4 baños;220 m² útiles;3 dormitorios | 4 baños | 220 m² útiles;María Monvel, La Reina Alta, La Reina;;-33.4382789;-70.5221669;María Monvel, La Reina, Santiago, Chile
2025-11-29 17:37:30;La Reina;casa;Casa Cercana Al Country Club, La Reina;15677;CLF;5 dormitorios;3 baños;200 m² útiles;5 dormitorios | 3 baños | 200 m² útiles;Goethe, Metro Príncipe De Gales - Country Club, La Reina;;-33.4345507;-70.5591804;Goethe, La Reina, Santiago, Chile
2025-11-29 17:37:30;La Reina;casa;Amplia Propiedad Con Lindo Quincho;18900;CLF;5 dormitorios;4 baños;233 m² útiles;5 dormitorios | 4 baños | 233 m² útiles;Julia Bernstein, La Reina Alta, La Reina;;-33.4561434;-70.5262767;Julia Bernstein, La Reina, Santiago, Chile
2025-11-29 17:37:30;La Reina;casa;Casa Con Hermoso Jardín En Condominio;16720;CLF;3 dormitorios;3 baños;149 m² útiles;3 dormitorios | 3 baños | 149 m² útiles;José Zapiola ,  La Reina, Región Metropolitana, Chile, Carlos Ossandón, La Reina;;-33.4494456;-70.5535918;José Zapiola, La Reina, Santiago, Chile
2025-11-29 17:37:30;La Reina;casa;Gran Casa En La Reina;18500;CLF;6 dormitorios;3 baños;252 m² útiles;6 dormitorios | 3 baños | 252 m² útiles;Príncipe De Gales, Carlos Ossandón, La Reina;;-33.440965;-70.540106;Príncipe De Gales, La Reina, Santiago, Chile
