fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url;latitud;longitud;direccion_geocoded
2025-11-29 18:02:18;Estación Central;casa;Casa De Oportunidad En Venta, Villa España Estación Central;145000000;CLP;5 dormitorios;2 baños;120 m² útiles;5 dormitorios | 2 baños | 120 m² útiles;Pje. Miguel De Cervantes 440, Villa Francia, Estación Central;;-33.465971305718;-70.706086713218;Pje. Miguel De Cervantes 440, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta En V. España Estacion Central, Amplio Terreno;140000000;CLP;3 dormitorios;1 baño;65 m² útiles;3 dormitorios | 1 baño | 65 m² útiles;Lanceros Del Rey, Estación Central, Villa Francia, Estación Central;;-33.468477088534;-70.709317532533;Lanceros Del Rey, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta En Estación Central Con Amplio Patio;4433;CLF;6 dormitorios;2 baños;169 m² útiles;6 dormitorios | 2 baños | 169 m² útiles;Los Araucanos 1761, Santiago, Estación Central, Nogales - San Eugenio, Estación Central;;-33.470806909479;-70.695817624543;Los Araucanos 1761, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Oportunidad! Casa Remodelada En Pasaje, Cercano Al Metro ;72000000;CLP;2 dormitorios;1 baño;60 m² útiles;2 dormitorios | 1 baño | 60 m² útiles;Ainavillo 600 - 900, Estación Central, Nogales - San Eugenio, Estación Central;;-33.460970807818;-70.691374829083;Ainavillo 600 - 900, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Gestimob Vende Amplia Casa De Un Piso En Pasaje Aulén , Vill;3160;CLF;3 dormitorios;1 baño;70 m² útiles;3 dormitorios | 1 baño | 70 m² útiles;Luis Infantes Cerda, Villa Francia, Estación Central;;-33.472351552992;-70.719881183706;Luis Infantes Cerda, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Barrio Patrimonial;150000000;CLP;2 dormitorios;1 baño;88 m² útiles;2 dormitorios | 1 baño | 88 m² útiles;El Boldo 131, Estación Central, Región Metropolitana De Santiago 9160000, Chile, Metro Las Rejas, Estación Central;;-33.460581700066;-70.708151427427;El Boldo 131, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Residencia De 124 M2 Costa Laguna -;13500;CLF;4 dormitorios;3 baños;124 m² útiles;4 dormitorios | 3 baños | 124 m² útiles;Gladys Marin Millie  Casa B Costa Laguna C, Metro Pajaritos, Estación Central;;-33.458617911353;-70.713213175;Gladys Marin Millie Casa B Costa Laguna C, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 4 Dorm. En Estación Central;5478;CLF;4 dormitorios;4 baños;294 m² útiles;4 dormitorios | 4 baños | 294 m² útiles;Las Rejas Sur 1396, Nogales - San Eugenio, Estación Central;;-33.473255305306;-70.703498465337;Las Rejas Sur 1396, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 10 Dorm. En Estación Central;140000000;CLP;10 dormitorios;10 baños;240 m² útiles;10 dormitorios | 10 baños | 240 m² útiles;Padre Vicente Irarrázabal 1586, Nogales - San Eugenio, Estación Central;;-33.468233790932;-70.692928131061;Padre Vicente Irarrázabal 1586, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 3 Dorm. En Estación Central;84000000;CLP;3 dormitorios;2 baños;130 m² útiles;3 dormitorios | 2 baños | 130 m² útiles;Calle Ferrocarril, Nogales - San Eugenio, Estación Central;;-33.479660252798;-70.701261628746;Calle Ferrocarril, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;100% Regularizada Y Sin Deuda. Barrio Residencial;4500;CLF;4 dormitorios;2 baños;141 m² útiles;4 dormitorios | 2 baños | 141 m² útiles;Villa Vista Hermosa, Metro Pajaritos, Estación Central;;-33.4629791;-70.7190051;Villa Vista Hermosa, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Buen Estado Con Amplio Terreno Y Estacionamiento.;4574;CLF;3 dormitorios;1 baño;129 m² útiles;3 dormitorios | 1 baño | 129 m² útiles;Sta. Margarita 1800 - 2100, Estación Central, Nogales - San Eugenio, Estación Central;;-33.470802477646;-70.676717279092;Sta. Margarita 1800 - 2100, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Ramón Subercaseaux/santa Margarita/alberto Hurtado/av.buzeta;4574;CLF;3 dormitorios;1 baño;129 m² útiles;3 dormitorios | 1 baño | 129 m² útiles;Sta. Margarita 1869, Estación Central, Nogales - San Eugenio, Estación Central;;-33.47168198017;-70.676866476739;Sta. Margarita 1869, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 18 Dorm. En Estación Central;200000000;CLP;18 dormitorios;18 baños;134 m² útiles;18 dormitorios | 18 baños | 134 m² útiles;Atahualpa Estación Central, Nogales - San Eugenio, Estación Central;;-33.4593631;-70.6984636;Atahualpa Estación Central, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 2 Dorm. En Estación Central;2100;CLF;2 dormitorios;1 baño;57 m² útiles;2 dormitorios | 1 baño | 57 m² útiles;Guillermo Franke / Capitán Gálvez, Nogales - San Eugenio, Estación Central;;-33.467775680304;-70.697186932414;Guillermo Franke / Capitán Gálvez, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Carlota Carrasco // Estacion De Metro Ecuador;225000000;CLP;6 dormitorios;3 baños;145 m² útiles;6 dormitorios | 3 baños | 145 m² útiles;Carlota Carrasco 1 - 300, Estación Central, Metro Ecuador, Estación Central;;-33.455503260194;-70.698543715332;Carlota Carrasco 1 - 300, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Amplia Casa En Microbarrio Con Gran Galpón!;6600;CLF;5 dormitorios;2 baños;181 m² útiles;5 dormitorios | 2 baños | 181 m² útiles;Victoria, 1 - 300, Metro Las Rejas, Estación Central;;-33.453386594615;-70.702114797595;Victoria, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Espectacular! Casa En Venta;285000000;CLP;5 dormitorios;3 baños;172 m² útiles;5 dormitorios | 3 baños | 172 m² útiles;Av. Gladys Marín Millie 6647, Estación Central, Metro Pajaritos, Estación Central;;-33.458617911353;-70.713213175;Av. Gladys Marín Millie 6647, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Amplia Casa A Pasos Del Metro Pajaritos, Rebajada!!;5200;CLF;6 dormitorios;3 baños;107 m² útiles;6 dormitorios | 3 baños | 107 m² útiles;Laguna Peñuelas, Santiago, Estación Central, Chile, Metro Pajaritos, Estación Central;;-33.460150846757;-70.721656011244;Laguna Peñuelas, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa Amplia A Pasos Del Metro Pajaritos, Rebajada!!;5200;CLF;6 dormitorios;3 baños;107 m² útiles;6 dormitorios | 3 baños | 107 m² útiles;Laguna Peñuelas, Santiago, Estación Central, Chile, Metro Pajaritos, Estación Central;;-33.460150846757;-70.721656011244;Laguna Peñuelas, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Excelente Propiedad En Estacion Central;10165;CLF;;;346 m² útiles;346 m² útiles;Placilla, 1 - 300, San Alberto Hurtado, Estación Central;;-33.452881199618;-70.69529931446;Placilla, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Venta De Casa Con Gran Terreno Solida. Cod. 4521;80000000;CLP;3 dormitorios;1 baño;85 m² útiles;3 dormitorios | 1 baño | 85 m² útiles;Los Pingüinos 4500 - 4800, Santiago, Estación Central, Nogales - San Eugenio, Estación Central;;-33.471378292445;-70.696342986703;Los Pingüinos 4500 - 4800, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta En Nogales San Eugenio;140000000;CLP;2 dormitorios;2 baños;86 m² útiles;2 dormitorios | 2 baños | 86 m² útiles;Padre Jaime Larraín Hurtado 202, Santiago, Estación Central, Chile, Nogales - San Eugenio, Estación Central;;-33.464371200402;-70.698280982067;Padre Jaime Larraín Hurtado 202, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta En Santa Margarita Estacion Central;4150;CLF;3 dormitorios;1 baño;220 m² útiles;3 dormitorios | 1 baño | 220 m² útiles;Sta. Margarita 1867, Estación Central, Nogales - San Eugenio, Estación Central;;-33.471591790892;-70.676868572215;Sta. Margarita 1867, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Oportunidad Casa En Venta De 4 Dorm. En Estación Central;115000000;CLP;4 dormitorios;2 baños;100 m² útiles;4 dormitorios | 2 baños | 100 m² útiles;El Belloto Con Las Sophoras, Universidad De Santiago, Estación Central;;-33.449463692237;-70.68393812081;El Belloto Con Las Sophoras, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta. Calle Ruiz Tagle, Estación Central.;87000000;CLP;2 dormitorios;1 baño;82 m² útiles;2 dormitorios | 1 baño | 82 m² útiles;Calle Ruiz Tagle. Estación Central. A Solo Minutos Del Metro San Alberto Hurtado., Nogales - San Eugenio, Estación Central;;-33.45566264575;-70.686848029953;Calle Ruiz Tagle. Estación Central. A Solo Minutos Del San Alberto Hurtado., Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 3 Dorm. En Estación Central;117500000;CLP;3 dormitorios;1 baño;100 m² útiles;3 dormitorios | 1 baño | 100 m² útiles;Av 5 De Abril Con General Amengual, Estación Central;;-33.460566403093;-70.695985681701;Av 5 De Abril Con General Amengual, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa Uno Poniente Id: 155880;102000000;CLP;4 dormitorios;2 baños;112 m² útiles;4 dormitorios | 2 baños | 112 m² útiles;Uno Poniente, Nogales - San Eugenio, Estación Central;;-33.461011502703;-70.68752598396;Uno Poniente, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa Ramón Rivas Id: 124852;145000000;CLP;3 dormitorios;1 baño;100 m² útiles;3 dormitorios | 1 baño | 100 m² útiles;Ramón Rivas, Nogales - San Eugenio, Estación Central;;-33.46585616461;-70.697937447482;Ramón Rivas, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa Padre Jaime Larraín Hurtado Id: 85520;150000000;CLP;2 dormitorios;2 baños;105 m² útiles;2 dormitorios | 2 baños | 105 m² útiles;Padre Jaime Larraín Hurtado, Nogales - San Eugenio, Estación Central;;-33.467741303972;-70.698524765646;Padre Jaime Larraín Hurtado, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa Avenida Buzeta Id: 137059;130000000;CLP;2 dormitorios;2 baños;100 m² útiles;2 dormitorios | 2 baños | 100 m² útiles;Avenida Buzeta, Nogales - San Eugenio, Estación Central;;-33.473529445326;-70.682152360825;Avenida Buzeta, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa Quemchi Id: 156008;180000000;CLP;4 dormitorios;2 baños;120 m² útiles;4 dormitorios | 2 baños | 120 m² útiles;Quemchi, Villa Francia, Estación Central;;-33.471185226121;-70.718083364687;Quemchi, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa Placilla Id: 161167;190000000;CLP;5 dormitorios;2 baños;192 m² útiles;5 dormitorios | 2 baños | 192 m² útiles;Placilla, San Alberto Hurtado, Estación Central;;-33.452881199618;-70.69529931446;Placilla, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 9 Dorm. En Estación Central;110000000;CLP;9 dormitorios;2 baños;180 m² útiles;9 dormitorios | 2 baños | 180 m² útiles;En Venta Casa De 1 Piso En Población Los Nogales, Nogales - San Eugenio, Estación Central;;-33.469935;-70.692549;En Venta Casa De 1 Piso En Población Los Nogales, Estación Central, Santiago, Chile
2025-11-29 18:02:18;Estación Central;casa;Venta De Casa Remodelada Barrio Estacion Central;7450;CLF;5 dormitorios;2 baños;170 m² útiles;5 dormitorios | 2 baños | 170 m² útiles;Nogales - San Eugenio, Estación Central;;-33.4718547;-70.67035;Nogales - San Eugenio, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Vendo Casa Oportunidad, Buena Ubicación En Plena Avenida.;3049;CLF;3 dormitorios;1 baño;65 m² útiles;3 dormitorios | 1 baño | 65 m² útiles;Vendo Casa Habitación, Compacta Y Muy Acogedora., Metro Pajaritos, Estación Central;;-33.4593631;-70.6984636;Vendo Casa Habitación, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta En Metro Las Rejas;140000000;CLP;6 dormitorios;3 baños;166 m² útiles;6 dormitorios | 3 baños | 166 m² útiles;Los Alerces 313, 9.1902e+06 - 9.1905e+06 Santiago, Estación Central, Región Metropolitana, Chile, Metro Las Rejas, Estación Central;;-33.46466129807;-70.706926077002;Los Alerces 313, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Hermosa Casa 3d 1b 1e Valentín Martínez, Estación Central;150000000;CLP;3 dormitorios;1 baño;150 m² útiles;3 dormitorios | 1 baño | 150 m² útiles;Hermosa Casa 3D 1B 1E Valentín Martínez, Estación Central, Nogales - San Eugenio, Estación Central;;-33.472337885048;-70.685458681865;Hermosa Casa 3D 1B 1E Valentín Martínez, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Venta Casa 3d3b Estacion Central;130000000;CLP;3 dormitorios;3 baños;134 m² totales;3 dormitorios | 3 baños | 134 m² totales;CALLE LOS ALERCES, Metro Las Rejas, Estación Central;;-33.46146347146;-70.707056390816;CALLE LOS ALERCES, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa 3 Dormitorios 1 Baño, Sevilla Estación Central;140000000;CLP;3 dormitorios;1 baño;115 m² útiles;3 dormitorios | 1 baño | 115 m² útiles;Sevilla 462, Estación Central, Villa Francia, Estación Central;;-33.467035491376;-70.708416826925;Sevilla 462, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta En Nogales San Eugenio Estación Central;130000000;CLP;2 dormitorios;2 baños;100 m² útiles;2 dormitorios | 2 baños | 100 m² útiles;MUY BIEN TENIDA, Nogales - San Eugenio, Estación Central;;-33.4593631;-70.6984636;MUY BIEN TENIDA, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 8 Dorm. En Estación Central;3800;CLF;8 dormitorios;3 baños;119 m² útiles;8 dormitorios | 3 baños | 119 m² útiles;Los Gladiolos, Metro Las Rejas, Estación Central;;-33.461864843714;-70.702656670801;Los Gladiolos, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Se Vende Amplia Casa Estacion Central;140000000;CLP;3 dormitorios;2 baños;120 m² útiles;3 dormitorios | 2 baños | 120 m² útiles;Yelcho 5659, Villa Francia, Estación Central;;-33.471800206914;-70.713134971779;Yelcho 5659, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Venta De Casa En Jotabeche, 340 Mts Totales, Potencial Para;5423;CLF;4 dormitorios;2 baños;122 m² útiles;4 dormitorios | 2 baños | 122 m² útiles;Jotabeche / Arica, Nogales - San Eugenio, Estación Central;;-33.4575;-70.6843;Jotabeche / Arica, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Se Vende Propiedad Estacion Central;8800;CLF;10 dormitorios;2 baños;219 m² útiles;10 dormitorios | 2 baños | 219 m² útiles;Buzo Sobenes 4242, San Alberto Hurtado, Estación Central;;-33.45027371936;-70.693127201262;Buzo Sobenes 4242, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa Usada En Venta Estacion Central Con 6 D 2 B Al Contado;72000000;CLP;6 dormitorios;2 baños;75 m² útiles;6 dormitorios | 2 baños | 75 m² útiles;Av. Libertador Bernardo O'Higgins 3523, Universidad De Santiago, Estación Central;;-33.451989997854;-70.683921273185;Av. Libertador Bernardo O'Higgins 3523, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Tu Próximo Hogar Te Espera, Imagina Tardes De Verano Bajo L;5553;CLF;3 dormitorios;2 baños;120 m² útiles;3 dormitorios | 2 baños | 120 m² útiles;Toro Mazote 5, Estación Central, Chile, San Alberto Hurtado, Estación Central;;-33.454557500526;-70.692241234096;Toro Mazote 5, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Nicasio Retamales Piso 9 - Opcional Estacionamiento;1550;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Nicasio Retamales 115, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;;-33.455736918121;-70.688711614669;Nicasio Retamales 115, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa Venta Estación Central ;100000000;CLP;3 dormitorios;1 baño;162 m² totales;3 dormitorios | 1 baño | 162 m² totales;Chapo 5933, Estación Central, Chile, Villa Francia, Estación Central;;-33.471339204976;-70.712527160421;Chapo 5933, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Oportunidad Única  Terreno De 284 M² En Zona Estratégica ;255000000;CLP;4 dormitorios;2 baños;271 m² útiles;4 dormitorios | 2 baños | 271 m² útiles;Nicasio Retamales, Nogales - San Eugenio, Estación Central;;-33.451769900809;-70.689818637788;Nicasio Retamales, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Venta Casa Grande En Estación Central;4953;CLF;2 dormitorios;1 baño;10.713 m² útiles;2 dormitorios | 1 baño | 10.713 m² útiles;Francisco Zelada 122, Santiago, Estación Central, Chile, Metro Ecuador, Estación Central;;-33.451230597427;-70.703535094253;Francisco Zelada 122, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta, 202 Mts2 Terreno,  Estación Central $135 Mill;135000000;CLP;3 dormitorios;1 baño;78 m² útiles;3 dormitorios | 1 baño | 78 m² útiles;SOLNA, Metro Pajaritos, Estación Central;;-33.465616638797;-70.713013432698;SOLNA, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Se Vende Casa En Metro Las Rejas;104000000;CLP;2 dormitorios;1 baño;90 m² totales;2 dormitorios | 1 baño | 90 m² totales;Pablo Neruda, Metro Las Rejas, Estación Central;;-33.456023998305;-70.703604999326;Pablo Neruda, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;"Se Vende Casa Esquina Estacion Central &quot;oportunidad Reb";80000000;CLP;3 dormitorios;1 baño;60 m² útiles;3 dormitorios | 1 baño | 60 m² útiles;Llancahue 802, Villa Francia, Estación Central;;-33.4733371965;-70.706395167255;Llancahue 802, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Vendo Casa Amplia 8 Dorm, 1 Galpon Y 1 Estc/estación Central;189000000;CLP;8 dormitorios;3 baños;325 m² útiles;8 dormitorios | 3 baños | 325 m² útiles;Vendo Casa 325 M2 De 5 Dorm Con Galpon/taller/Metro San Alberto Hurtado, Estación Central;;-33.459119518967;-70.68924478753;Vendo Casa 325 M2 De 5 Dorm Con Galpon/taller/ San Alberto Hurtado, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Pasaje Luis Morales, Estación Central;153000000;CLP;5 dormitorios;2 baños;75 m² útiles;5 dormitorios | 2 baños | 75 m² útiles;PASAJE LUIS MORALES, ESTACIÓN CENTRAL, Metro Las Rejas, Estación Central;;-33.449246852402;-70.705786808723;PASAJE LUIS MORALES, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 2 Dorm. En Estación Central;119000000;CLP;2 dormitorios;2 baños;103 m² útiles;2 dormitorios | 2 baños | 103 m² útiles;Compu, Villa Francia, Estación Central;;-33.470989679934;-70.707825893022;Compu, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 3 Dorm. En Estación Central;150000000;CLP;3 dormitorios;2 baños;60 m² útiles;3 dormitorios | 2 baños | 60 m² útiles;Cercana A Metro Las Rejas, Metro Las Rejas, Estación Central;;-33.4604;-70.7107;Cercana A Las Rejas, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta En Estación Central;125000000;CLP;3 dormitorios;1 baño;51 m² útiles;3 dormitorios | 1 baño | 51 m² útiles;San Jorge 275, Estación Central, Nogales - San Eugenio, Estación Central;;-33.465079303582;-70.700832181937;San Jorge 275, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Oportunidad En Estación Central  180 M² Totales;169000000;CLP;3 dormitorios;1 baño;180 m² útiles;3 dormitorios | 1 baño | 180 m² útiles;LAS REJAS, Metro Las Rejas, Estación Central;;-33.4604;-70.7107;LAS REJAS, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Calle Concón, Estación Central ;130000000;CLP;4 dormitorios;1 baño;151 m² útiles;4 dormitorios | 1 baño | 151 m² útiles;CALLE CONCÓN, ESTACIÓN CENTRAL, San Alberto Hurtado, Estación Central;;-33.453261043957;-70.696522306449;CALLE CONCÓN, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 3 Dorm 1 Baño En Estación Central;128000000;CLP;3 dormitorios;1 baño;123 m² útiles;3 dormitorios | 1 baño | 123 m² útiles;Terminal De Buses, Universidad De Santiago, Estación Central;;-33.4762;-70.6733;Terminal De Buses, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 2 Dormitorios En Estación Central;110000000;CLP;2 dormitorios;1 baño;75 m² útiles;2 dormitorios | 1 baño | 75 m² útiles;Metro Las Rejas, Metro Las Rejas, Estación Central;;-33.4604;-70.7107;Las Rejas, Estación Central, Santiago, Chile
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta En Estación Central;7000;CLF;3 dormitorios;2 baños;160 m² útiles;3 dormitorios | 2 baños | 160 m² útiles;Avda. Pajaritos/Avda. Las Torres, Metro Pajaritos, Estación Central;;-33.460039978852;-70.714338943208;Avda. Pajaritos/Avda. Las Torres, Estación Central, Santiago, Chile
